iter	RMSE
422	867.416229
423	866.6476688
424	862.8219258
425	858.1542348
426	853.9532873
427	848.2764425
428	845.0134041
429	840.3137578
430	837.2162765
431	835.0930412
432	831.2650163
433	829.7216825
434	827.4863613
435	824.3084482
436	818.9532229
437	818.1098638
438	817.5873048
439	815.6101341
440	810.5910564
441	806.3763537
442	801.5320202
443	797.2452439
444	794.2798035
445	790.3710873
446	789.6943006
447	786.6328193
448	783.5135315
449	781.6522754
450	777.6102428
451	776.2710513
452	771.4874413
453	767.7828132
454	763.7321596
455	762.2153154
456	760.742053
457	758.0155163
458	754.7248679
459	752.3429615
460	747.8160103
461	745.1274168
462	742.5746667
463	739.2322772
464	738.4965719
465	735.1160896
466	734.4015409
467	731.2541068
468	727.9244329
469	724.922842
470	724.5869993
471	719.8700612
472	715.7975143
473	715.4955231
474	712.7057043
475	709.5541831
476	708.993816
477	708.6167854
478	705.266619
479	701.4569953
480	698.6809352
481	696.075902
482	692.6017723
483	692.1514271
484	688.7665491
485	688.3423592
486	686.3058021
487	683.9008879
488	680.0012453
489	676.3392908
490	673.861471
491	670.1907204
492	666.7711728
493	665.317366
494	662.5776048
495	661.4832154
496	659.2475062
497	658.78165
498	657.9996032
499	654.1648121
500	650.1977306
501	647.3188708
502	646.0230325
503	644.194795
504	643.7956592
505	640.0688332
506	639.0467376
507	636.2037389
508	633.3830603
509	630.1171243
510	629.2763583
511	628.091448
512	625.8792103
513	624.7456401
514	622.6601778
515	620.6884527
516	619.3613704
517	615.9774636
518	613.5246972
519	611.7845307
520	609.3543266
521	606.6557946
522	606.2333755
523	605.9318637
524	602.3355499
525	600.6677899
526	599.0984784
527	597.9467425
528	596.303392
529	594.9938413
530	594.5176937
531	594.2332343
532	593.874357
533	591.1394059
534	588.1204628
535	587.2655003
536	584.0088124
537	582.615234
538	580.5510691
539	578.2591092
540	575.9469355
541	574.1251619
542	570.465441
543	568.5030099
544	566.7237092
545	566.1360518
546	564.7649568
547	564.500286
548	564.2286337
549	563.7555159
550	563.1773273
551	560.8045225
552	558.4772409
553	556.4366593
554	555.7398138
555	555.0474918
556	554.4992044
557	551.7906811
558	549.4323454
559	549.1387032
560	547.4319827
561	545.5929498
562	544.0723454
563	541.3200801
564	540.6752873
565	537.690698
566	535.0131523
567	532.7153252
