iter	Passed	Remaining
486	1159	119117
487	1161	119057
488	1164	119051
489	1166	119078
490	1169	119143
491	1171	119081
492	1173	119030
493	1176	119054
494	1178	119003
495	1179	118932
496	1182	118978
497	1184	118967
498	1186	118924
499	1188	118850
500	1190	118847
501	1193	118874
502	1195	118871
503	1198	118883
504	1200	118848
505	1202	118778
506	1203	118719
507	1207	118785
508	1209	118800
509	1211	118743
510	1213	118684
511	1216	118773
512	1220	118918
513	1223	118997
514	1226	119018
515	1227	118950
516	1230	118994
517	1233	118982
518	1235	118988
519	1237	118918
520	1239	118891
521	1241	118860
522	1243	118802
523	1244	118719
524	1248	118804
525	1250	118790
526	1253	118828
527	1255	118781
528	1257	118804
529	1260	118801
530	1263	118916
531	1265	118859
532	1267	118818
533	1269	118813
534	1271	118760
535	1273	118732
536	1276	118768
537	1279	118839
538	1282	118881
539	1284	118881
540	1287	118861
541	1289	118828
542	1290	118770
543	1292	118731
544	1296	118821
545	1298	118815
546	1300	118780
547	1303	118788
548	1305	118747
549	1307	118734
550	1309	118686
551	1312	118784
552	1315	118827
553	1318	118888
554	1320	118860
555	1322	118820
556	1324	118771
557	1327	118811
558	1330	118862
559	1333	118901
560	1335	118912
561	1337	118851
562	1339	118824
563	1341	118807
564	1344	118853
565	1347	118845
566	1349	118820
567	1351	118822
568	1354	118878
569	1356	118827
570	1360	118938
571	1362	118943
572	1365	119021
573	1370	119164
574	1372	119170
575	1376	119297
576	1379	119327
577	1381	119317
578	1383	119316
579	1386	119315
580	1390	119447
581	1393	119512
582	1396	119562
583	1399	119587
584	1402	119668
585	1406	119783
586	1409	119873
587	1412	119878
588	1416	120040
589	1420	120197
590	1424	120309
591	1427	120383
592	1430	120417
593	1434	120502
594	1437	120547
595	1440	120631
596	1443	120676
597	1447	120811
598	1452	121035
599	1458	121276
600	1461	121318
601	1464	121365
602	1467	121406
603	1470	121475
604	1474	121569
605	1478	121749
606	1482	121817
607	1485	121870
608	1488	121950
609	1491	122003
610	1494	122067
611	1498	122123
612	1501	122182
613	1505	122306
614	1508	122352
615	1511	122420
616	1515	122512
617	1518	122559
618	1521	122644
619	1525	122704
620	1528	122754
621	1531	122814
622	1534	122864
623	1537	122926
624	1541	122982
625	1544	123031
626	1547	123105
627	1550	123166
628	1554	123247
629	1557	123278
630	1560	123327
631	1563	123372
632	1566	123410
633	1569	123477
634	1572	123516
635	1575	123546
636	1578	123585
637	1581	123623
638	1584	123675
639	1588	123718
640	1591	123775
641	1594	123823
642	1597	123867
643	1600	123930
644	1604	124046
645	1607	124078
646	1611	124143
647	1614	124234
648	1619	124386
649	1622	124449
650	1626	124517
651	1629	124581
652	1632	124630
653	1635	124639
654	1638	124668
655	1641	124720
656	1644	124791
657	1648	124860
658	1652	124954
659	1655	124981
660	1658	125017
661	1661	125068
662	1664	125102
663	1667	125158
664	1670	125219
665	1674	125284
666	1677	125322
667	1680	125395
668	1684	125484
669	1687	125529
670	1690	125540
671	1693	125596
672	1697	125648
673	1700	125715
674	1704	125795
675	1707	125858
676	1711	125958
677	1714	125984
678	1718	126057
679	1720	126082
680	1724	126134
681	1727	126209
682	1730	126223
683	1733	126285
684	1736	126316
685	1740	126355
686	1743	126436
