iter	RMSE
498	972.5447216
499	966.4745006
500	961.3723642
501	958.8835803
502	955.7923492
503	952.747361
504	947.4586179
505	942.455304
506	941.5467687
507	937.9714206
508	933.6965396
509	930.1129237
510	929.2039057
511	928.310192
512	924.316857
513	918.3079195
514	917.2646976
515	916.2078715
516	913.3656967
517	912.6864896
518	909.3357563
519	904.2284543
520	903.3735624
521	901.4149689
522	900.5480898
523	894.9104998
524	890.0641853
525	887.1892111
526	885.4710619
527	884.5401915
528	880.099218
529	877.4025682
530	875.3429146
531	872.4216941
532	871.6974577
533	869.2562032
534	866.0813085
535	864.074018
536	858.7796921
537	854.5685162
538	853.7729805
539	849.4173148
540	844.1678928
541	839.3428902
542	835.2523955
543	829.0114029
544	828.0802617
545	825.0432407
546	821.8142198
547	818.8303514
548	817.9558002
549	813.7796973
550	813.0782515
551	812.4706071
552	811.3401562
553	807.711049
554	805.0895413
555	801.4738708
556	797.6934665
557	793.704042
558	792.2837028
559	790.038835
560	787.7114888
561	783.8588133
562	780.0423136
563	778.2327024
564	775.5900814
565	771.7156961
566	768.8762867
567	765.6740891
568	764.7780965
569	761.4187463
570	758.2041881
571	757.5340129
572	756.708648
573	756.2385156
574	755.3036259
575	752.4770608
576	750.0709076
577	749.5048094
578	748.6786085
579	745.3405882
580	742.0485967
581	737.630496
582	734.1355512
583	731.9328319
584	728.2139034
585	725.4921958
586	722.4157151
587	719.4714899
588	715.0895766
589	710.4617138
590	710.0034441
591	709.2626391
592	708.4821915
593	708.0610784
594	706.3152027
595	704.1564784
596	701.4121628
597	700.0175115
598	696.8029808
599	693.7993804
600	690.9131517
601	690.5157799
602	687.6289137
603	687.0457621
604	682.64026
605	682.3216973
606	681.1236695
607	680.5442354
608	679.6302571
609	677.3550833
610	674.7594047
611	673.2937645
612	668.144324
613	667.5313342
614	667.145423
615	664.3954735
616	663.8178819
617	659.6004851
618	655.2330678
619	654.8576038
620	654.3338805
621	651.07454
622	650.6470171
623	649.4076226
624	647.0055726
625	646.2865273
626	644.4520679
627	642.7812473
628	639.8032339
629	637.5753465
630	637.0426541
631	636.6966204
632	636.3541403
633	632.8313185
634	630.4564625
635	628.6020585
636	627.0393345
637	626.429989
638	625.9683005
639	625.5935476
640	623.661073
641	622.8144699
642	620.3250983
643	617.2131683
644	614.380732
645	612.2296999
646	611.7726839
647	609.6792531
648	606.4721579
649	604.566667
650	602.5437548
651	601.7680477
652	601.4145778
653	600.7387577
654	598.3812117
655	598.103454
656	595.7617288
657	595.541749
658	595.2354569
659	594.9441067
660	594.5959084
661	594.318597
662	593.5058685
663	590.4494271
664	589.7992188
665	589.4270121
666	586.8379697
667	586.334764
668	585.9976286
669	585.5215498
670	585.2123097
671	584.1054256
672	583.8961666
673	582.8785588
674	581.3259908
675	579.8140081
676	579.5407283
677	579.2552586
678	579.0320799
679	576.4022268
680	576.104469
681	573.1651952
682	568.9622909
683	567.0356328
684	566.7692258
685	566.4741208
686	565.5042064
687	565.1798594
688	564.1710307
689	560.9366435
690	558.9046771
691	558.6179562
692	558.421419
693	555.7698938
694	552.6125734
695	552.2693886
696	550.1148234
697	549.8296052
698	549.6169593
699	549.3698285
700	548.9960289
701	545.9462607
702	545.4894576
703	544.5673441
704	544.3240928
705	543.8547573
706	541.5668609
707	539.8764577
708	537.918737
709	535.5269384
710	534.5392838
711	532.090394
712	531.8770114
713	531.5289502
714	531.2500787
715	529.9088019
716	527.1373737
717	526.4492648
718	523.7426129
719	523.3796881
720	522.4996607
721	520.2419119
722	517.5816042
723	515.5571299
724	511.6536147
725	509.3612117
726	507.9080763
727	505.9513728
728	502.6713991
729	500.6144203
730	499.0801294
731	498.8345436
732	497.6598938
733	495.9103488
734	495.698751
735	494.4738773
736	492.8549361
737	490.889696
738	489.6205685
739	489.4143707
740	487.3854699
741	487.0381225
742	486.6630763
743	484.332179
744	483.92119
745	481.8526744
746	480.743478
747	477.9434527
748	477.5945586
749	475.8253576
750	474.1777169
751	473.005911
752	471.0077122
753	468.7693229
754	467.0622722
755	466.8684487
756	465.4813968
757	464.6145036
758	462.7857617
759	462.1547834
760	460.7322097
761	459.3096193
762	457.0941273
763	456.2925665
764	453.9324888
765	451.9954393
766	450.4632855
767	450.2941687
768	448.796819
769	446.4832538
770	445.0041589
771	443.3262783
772	441.8698115
773	439.4879494
774	439.1841067
775	439.0542396
776	436.9238347
777	435.0109578
778	434.542378
779	433.1940416
780	431.5057005
781	431.1260914
782	430.8246159
783	430.0902515
784	429.3365399
785	427.9320128
786	427.7080299
787	426.9144571
788	426.2335969
789	425.0595291
790	422.9616848
791	422.2403758
792	422.0053178
793	420.3284109
794	418.9155323
795	417.6535213
796	416.5093468
797	414.1784626
798	414.031743
799	413.8455317
800	412.0339134
801	410.2528946
802	409.105609
803	407.6342834
804	405.888812
805	404.3807011
806	403.997082
807	402.6672156
808	400.7824498
809	399.5815957
810	398.416064
811	396.7369067
812	394.4478843
813	394.2938011
814	392.5588419
815	389.8227132
816	388.1075934
817	386.7468341
818	385.1261607
819	383.1265008
820	381.3084491
821	379.0462254
822	377.5835506
823	376.8704496
824	376.2564569
825	374.922307
826	372.3970769
827	370.6106483
828	369.3151021
829	367.7155763
830	366.7598222
831	365.4308895
832	364.6350499
833	363.2073628
834	361.5004261
835	360.7552508
836	359.0747316
837	357.1421677
838	355.5288353
839	354.1011262
840	353.4291989
841	351.9534793
842	351.1748456
843	349.6112168
844	348.5970611
845	347.3792347
846	344.6846882
847	343.6361983
848	342.5897792
849	341.480023
850	340.3117103
851	338.9605341
852	337.4778397
853	336.8261736
854	335.4588063
855	333.9133798
856	333.2261767
857	331.7281843
858	331.5554211
859	330.366175
860	328.4592404
861	326.6156659
862	326.2116236
863	325.2932832
864	324.2853977
865	322.8626881
866	321.8029857
867	321.6241913
868	320.4908269
869	320.3539345
870	319.0649341
871	317.548221
872	316.4149273
873	315.357414
874	314.3370481
875	313.2614207
876	312.1172858
877	311.3815067
878	310.6583469
879	309.2457488
880	308.0755336
881	306.3444224
882	305.100026
883	304.9902732
884	304.0612196
885	303.9389653
886	303.7765037
887	302.8559849
888	302.7275191
889	301.7471017
890	300.5149722
891	300.4194041
892	299.2952802
893	298.1281817
894	297.0760041
895	296.212546
896	295.6903949
897	294.6789882
898	293.4704803
899	293.3696995
900	292.1004758
901	290.8110314
902	289.8381503
903	288.6401187
904	288.3846257
905	287.7145108
906	286.7046852
907	286.4436365
908	286.2543055
909	285.2965292
910	284.1766114
911	283.9018044
912	282.9497491
913	281.553711
914	281.207406
915	280.5156142
916	279.4891869
917	279.3696029
918	277.939377
919	277.2460968
920	276.180145
921	275.4995704
922	275.0096117
923	274.2229213
924	273.7622785
925	272.5461847
926	272.3690989
927	271.5454765
928	271.0673644
929	270.1109317
930	269.1881865
931	268.4333368
932	268.2827751
933	267.4750609
934	265.752897
935	264.2396513
936	263.2788103
937	262.3207768
938	261.4584939
939	260.496369
940	258.7446311
941	258.1883617
942	258.0432208
943	257.3000832
944	256.3407083
945	255.664771
946	254.6548297
947	254.423362
948	253.5898025
949	252.8891078
950	252.1271437
951	251.8907281
952	251.3932911
953	251.0510532
954	250.0589869
955	249.1617106
956	248.488704
957	247.9883905
958	246.9913967
959	246.4415957
960	245.7960398
961	245.1755623
962	244.2840798
963	243.29084
964	242.3877419
965	241.4008531
966	241.0730003
967	239.9288912
968	239.6617063
969	238.3268266
970	237.5229119
971	236.9742149
972	236.8841567
973	236.3041852
974	235.2462186
975	235.107064
976	234.8949632
977	234.1939794
978	233.4134546
979	233.3033151
980	232.9621047
981	231.8972968
982	231.3937905
983	230.9378024
984	230.2853121
985	230.1604565
986	228.8281464
987	227.8263681
988	227.734271
989	227.1864912
990	226.9458775
991	226.5319599
992	225.744945
993	225.5553017
994	225.1703774
995	225.0789228
996	223.9442703
997	223.4740827
998	223.3732791
999	223.2548115
1000	222.7972006
1001	222.6986549
1002	222.6060222
1003	221.9599956
1004	220.6281757
1005	219.6804849
1006	219.0580782
1007	218.43504
1008	217.7399908
1009	217.2349163
1010	216.5009678
1011	215.6026326
1012	215.3352302
1013	213.9066664
1014	213.3832901
1015	212.3288272
1016	211.8653087
1017	211.5779999
1018	210.6719887
1019	209.3443619
1020	209.2067645
1021	209.126943
1022	208.284776
1023	208.1558697
1024	207.7779019
1025	207.4121911
1026	206.3205643
1027	205.7883417
1028	205.4479775
1029	205.3643511
1030	205.0517285
1031	204.3801206
1032	204.2498733
1033	202.9763841
1034	202.2205244
1035	202.149949
1036	201.782
1037	201.2059007
1038	200.2222172
1039	199.7967046
1040	199.063062
1041	198.4166193
1042	197.9419604
1043	197.7015911
1044	197.5637285
1045	197.1261572
1046	196.863115
1047	196.0183555
1048	195.4778407
1049	194.737527
1050	194.4211992
1051	193.580945
1052	192.7972044
1053	192.3441178
1054	191.8675615
1055	191.4319375
1056	190.9446439
1057	190.5198205
1058	190.334451
1059	190.0091916
1060	189.1766349
1061	188.8424951
1062	188.3015804
1063	187.9668517
1064	187.2806314
1065	186.8177269
1066	186.0737327
1067	185.7617183
1068	185.5248965
1069	185.1807165
1070	184.652255
1071	183.9638146
1072	183.6730756
1073	182.8953451
1074	182.661669
1075	182.1880331
1076	181.3651664
1077	180.760377
1078	180.2754736
1079	180.1854916
1080	179.3761969
1081	179.0927582
1082	178.4887235
1083	178.4134836
1084	178.0363386
1085	177.1905245
1086	176.2811746
1087	176.206073
1088	175.755763
1089	175.4001221
1090	175.1449927
1091	174.648267
1092	173.7877971
1093	173.0735394
1094	172.5170622
1095	171.5495807
1096	170.6904967
1097	170.5414609
1098	170.4497658
1099	170.1750485
1100	169.7804611
1101	169.7187836
1102	169.196179
1103	168.6529948
1104	168.3528374
1105	167.9434337
1106	167.7950896
1107	167.1435394
1108	166.9347166
1109	166.6366812
1110	166.1823873
1111	165.940661
1112	165.8856998
1113	165.5368512
1114	165.4690994
1115	165.0201441
1116	164.2846689
1117	164.0698782
1118	164.0125898
1119	163.5263128
1120	163.3094162
1121	162.2950042
1122	161.563892
1123	161.2138279
1124	160.9898408
1125	160.5804202
1126	159.6891757
1127	159.4009815
1128	158.4866479
1129	158.093274
1130	157.7754495
1131	157.2648762
1132	157.0749441
1133	156.9904151
1134	156.9365442
1135	156.6015585
1136	156.2596874
1137	156.1759412
1138	155.7395873
1139	154.7718632
1140	154.6816717
1141	154.6200558
1142	154.5555769
1143	153.6248488
1144	152.8905957
1145	152.42831
1146	151.9468312
1147	151.4951078
1148	150.9234517
1149	150.6421206
1150	150.2158194
1151	149.7775728
1152	149.253068
1153	149.1435137
1154	148.4955407
1155	148.2729306
1156	147.8554498
1157	147.7251216
1158	147.0695123
1159	146.7057577
1160	146.3207485
1161	146.2410453
1162	145.6888705
1163	145.6069871
1164	144.9562134
1165	144.6323254
1166	144.0943255
1167	143.3016015
1168	142.8987191
1169	141.9770238
1170	141.5898977
1171	141.250702
1172	140.5896297
1173	139.9291679
1174	139.2777376
1175	138.6655037
1176	138.3421708
1177	137.8848354
1178	137.7343797
1179	137.5494334
1180	137.2618096
1181	136.7801548
1182	136.4863729
1183	135.9424718
1184	135.4641217
1185	135.1978757
1186	135.1170021
1187	134.8817107
1188	134.5849295
1189	134.3286041
1190	134.0060613
1191	133.9500413
1192	133.5648953
1193	133.4741986
1194	132.9409607
1195	132.5393067
1196	132.3571061
1197	132.2817558
1198	132.004439
1199	131.9141134
1200	131.5715024
1201	130.9734473
1202	130.9237791
1203	130.8788074
1204	130.8257508
1205	130.2840635
1206	129.7319787
1207	129.654078
1208	129.322855
1209	128.8358389
1210	128.7636349
1211	128.3375546
1212	127.6018153
1213	127.2960447
1214	127.1107475
1215	126.586925
1216	126.2528923
1217	125.7993951
1218	125.086269
1219	124.7746384
1220	124.4147477
1221	123.9901163
1222	123.5543768
1223	123.0251387
1224	122.9456217
1225	122.7180078
1226	122.2322511
1227	121.9392154
1228	121.5829832
1229	121.4308149
1230	121.1979125
1231	120.9203165
1232	120.5551636
1233	120.2188114
1234	120.0483985
1235	119.6025461
1236	119.4136831
1237	119.3685035
1238	118.9957878
1239	118.4646188
1240	118.1363142
1241	118.070782
1242	117.8092424
1243	117.7443022
1244	117.5084675
1245	116.9160057
1246	116.3470657
1247	116.0525623
1248	115.7264985
1249	115.4121336
1250	114.8732272
1251	114.5339062
1252	114.4992397
1253	114.2180948
1254	113.8671139
1255	113.3240157
1256	112.9242256
1257	112.6160266
1258	112.2857714
1259	112.1494051
1260	111.649709
1261	111.3702456
1262	111.0649307
1263	110.7278323
1264	110.4094948
1265	110.3456579
1266	110.0355698
1267	109.9751028
1268	109.7098666
1269	109.4509851
1270	109.2019244
1271	108.9380268
1272	108.6817013
1273	108.3158835
1274	108.1991011
1275	107.8644881
1276	107.527596
1277	107.2856316
1278	106.861757
1279	106.4405134
1280	106.1286695
1281	105.7828839
1282	105.7310335
1283	105.6609204
1284	105.2706607
1285	104.9997204
1286	104.8210489
1287	104.4347212
1288	104.0932081
1289	103.807471
1290	103.4753045
1291	103.1533858
1292	102.8002231
1293	102.4218706
1294	102.1437477
1295	101.9697217
1296	101.4642103
1297	101.3810874
1298	100.9661642
1299	100.5798091
1300	100.1859188
1301	100.0656591
1302	99.99858514
1303	99.60277717
1304	99.55216596
1305	99.25385745
1306	99.19435717
1307	98.79091843
1308	98.22897523
1309	97.99009332
1310	97.93078536
1311	97.67980881
1312	97.6451036
1313	97.45292546
1314	97.09828173
1315	96.92573274
1316	96.65351597
1317	96.59737977
1318	96.24674772
1319	95.97923746
1320	95.75393584
1321	95.46316915
1322	95.28525318
1323	95.22619211
1324	95.0720501
1325	94.69842064
1326	94.16945288
1327	94.09096257
1328	93.78153033
1329	93.40774943
1330	93.15425648
1331	93.09446334
1332	93.04274299
1333	93.00285968
1334	92.48694841
1335	92.22873651
1336	92.17938669
1337	91.75898243
1338	91.50477959
1339	91.22504024
1340	90.91203898
1341	90.76110577
1342	90.71173997
1343	90.2841032
1344	89.9188671
1345	89.87177531
1346	89.67572878
1347	89.62201056
1348	89.59222682
1349	89.42045067
1350	89.03867224
1351	88.92871535
1352	88.49535901
1353	88.44301778
1354	88.40306301
1355	88.21483548
1356	87.9070248
1357	87.57495905
1358	87.53151088
1359	87.39873034
1360	87.03633439
1361	86.96184231
1362	86.79896965
1363	86.74831606
1364	86.34889043
1365	85.81969392
1366	85.50270791
1367	85.14760929
1368	85.10338377
1369	85.00287156
1370	84.66309543
1371	84.61560006
1372	84.34597289
1373	83.88804216
1374	83.59983271
1375	83.5532878
1376	83.2274525
1377	83.18217558
1378	82.87730684
1379	82.74956823
1380	82.55397197
1381	82.23241432
1382	82.1780149
1383	81.80287046
1384	81.68229328
1385	81.42320637
1386	81.39377296
1387	81.00378961
1388	80.95738261
1389	80.64005164
1390	80.52212686
1391	80.47862448
1392	80.13897218
1393	80.09425611
1394	79.89618614
1395	79.78146307
1396	79.4979525
1397	79.45395114
1398	79.41678055
1399	79.14878701
1400	79.10701138
1401	78.94048589
1402	78.80368496
1403	78.61498539
1404	78.56532521
1405	78.22055533
1406	78.18190625
1407	78.14971418
1408	77.80528053
1409	77.49712259
1410	77.46374671
1411	77.42215225
1412	77.18091862
1413	76.9393479
1414	76.46699585
1415	76.32129822
1416	75.94527692
1417	75.63807479
1418	75.47117129
1419	75.28641624
1420	75.10017076
1421	74.88474479
1422	74.51980051
1423	74.37931706
1424	74.20892428
1425	74.13756523
1426	74.04350948
1427	73.66192073
1428	73.31162005
1429	73.07894814
1430	73.06888947
1431	72.90279214
1432	72.71630735
1433	72.37087908
1434	72.25260729
1435	72.18825347
1436	72.14972771
1437	72.02554117
1438	71.88635359
1439	71.64861848
1440	71.38061759
1441	71.30689076
1442	71.05008394
1443	70.89778449
1444	70.87068556
1445	70.8355834
1446	70.66420693
1447	70.63451748
1448	70.41726928
1449	70.11203164
1450	69.84018453
1451	69.70024316
1452	69.43018518
1453	69.19383176
1454	68.95540856
1455	68.73612014
1456	68.35656788
1457	68.33159633
1458	68.18312749
1459	68.11915601
1460	68.02807929
1461	67.75571693
1462	67.68616803
1463	67.56557606
1464	67.44272262
1465	67.39623826
1466	67.21616792
1467	66.95942931
1468	66.93092661
1469	66.8507506
1470	66.71806
1471	66.48427206
1472	66.20624833
1473	66.18882687
1474	65.90430948
1475	65.70502425
1476	65.6168207
1477	65.47814999
1478	65.43826627
1479	65.21170969
1480	64.96536995
1481	64.68210524
1482	64.59165102
1483	64.556774
1484	64.46479646
1485	64.24534128
1486	64.12547648
1487	64.0965881
1488	63.94859573
1489	63.84903956
1490	63.59645536
1491	63.3971193
1492	63.28595148
1493	62.98911062
1494	62.71594869
1495	62.52864858
1496	62.43756095
1497	62.22262548
1498	62.20147912
1499	62.10264206
1500	62.04918646
1501	61.93981828
1502	61.80515304
1503	61.65543011
1504	61.45453277
1505	61.28940286
1506	61.17219861
1507	61.14813946
1508	61.03155343
1509	60.73823936
1510	60.72829767
1511	60.69882067
1512	60.62583202
1513	60.59679416
1514	60.50270952
1515	60.40518817
1516	60.12693585
1517	60.10215974
1518	60.07754326
1519	59.9883881
1520	59.78224329
1521	59.63085181
1522	59.41782443
1523	59.39021521
1524	59.32182267
1525	59.21304903
1526	59.17925128
1527	59.01940479
1528	58.99370766
1529	58.77764259
1530	58.56825379
1531	58.26563476
1532	58.14535948
1533	57.95757376
1534	57.87309687
1535	57.69292386
1536	57.65778013
1537	57.61053952
1538	57.3406864
1539	57.15976268
1540	57.13852656
1541	56.9773902
1542	56.90620772
1543	56.81265424
1544	56.73052419
1545	56.70927765
1546	56.43499408
1547	56.40899045
1548	56.28208593
1549	56.01483879
1550	55.88066019
1551	55.75935586
1552	55.73393043
1553	55.5038425
1554	55.35511526
1555	55.19801843
1556	55.08599764
1557	55.06219328
1558	54.88939538
1559	54.86625903
1560	54.84242207
1561	54.68390753
1562	54.55724431
1563	54.53579505
1564	54.38062174
1565	54.3029091
1566	54.18006355
1567	54.09019912
1568	53.92093184
1569	53.77150403
1570	53.76148112
1571	53.59020451
1572	53.39024867
1573	53.22584761
1574	53.12833278
1575	52.98752077
1576	52.90946347
1577	52.79981003
1578	52.63070452
1579	52.51328703
1580	52.30026335
1581	52.2802701
1582	52.14771288
1583	51.99437521
1584	51.83045821
1585	51.63543792
1586	51.57849733
1587	51.50520693
1588	51.40356053
1589	51.25531809
1590	51.11137959
1591	50.92101702
1592	50.91112656
1593	50.81683833
1594	50.71452925
1595	50.61333861
1596	50.48417234
