id,attendance,lightgbm_prediction,fold
9342,18205,14088.327038163457,3.0
9338,30353,22412.69867508333,5.0
9340,16089,14287.844911859433,5.0
9336,20144,22649.057607160405,4.0
9334,10569,13480.256303536067,2.0
9337,41487,33928.003022322104,5.0
9335,50195,42814.41652988483,1.0
9343,34236,25326.922820511034,1.0
9344,11355,10973.998729955836,5.0
9345,38611,35998.58881212459,3.0
9346,15410,15187.51766487336,5.0
9347,14392,12749.041191235965,2.0
9348,18609,14063.871927098005,2.0
9349,10387,11289.230988826246,4.0
9351,17261,15270.205919575885,1.0
9350,10145,12357.782829817235,3.0
9360,18864,21058.18627362349,1.0
9359,17826,14831.156962405576,2.0
9358,11291,10658.653633021706,4.0
9357,11992,10130.243614967809,3.0
9352,34417,37708.11985469846,4.0
9355,11623,7528.081601712093,3.0
9354,11306,12154.963206106548,2.0
9353,18533,18954.082535121866,5.0
9356,12115,11311.080395765572,1.0
9365,16177,15908.305011184819,3.0
9366,23386,21418.928691981273,2.0
9367,17738,13792.064834555506,4.0
9363,14227,11614.394702195386,4.0
9362,14052,15773.342372641553,4.0
9361,9076,13750.476643634149,4.0
9364,40466,31887.28274736783,4.0
9368,17556,14189.24760452839,3.0
9369,8886,13453.633257586545,4.0
9378,27843,21751.12734013135,2.0
9377,9513,12144.633460294233,4.0
9375,9249,12338.216620803338,2.0
9374,12384,6283.695398703679,3.0
9376,13979,12267.54876609502,3.0
9372,4873,5980.921790481826,5.0
9371,9457,11344.206424575388,1.0
9370,11433,13771.290603873716,3.0
9373,21041,23480.368410882522,2.0
9379,22769,37495.27471902778,1.0
9380,9299,11858.209003782707,1.0
9381,21382,21711.554127743162,3.0
9382,13463,13312.353184003714,3.0
9383,11471,11782.042809965884,4.0
9384,20463,20344.999692872265,2.0
9385,26841,19253.614284239473,1.0
9386,9142,13669.558728573322,3.0
9387,35059,35429.159562187786,3.0
9392,9308,11308.699365992901,5.0
9394,12519,14195.452227929729,1.0
9391,39123,38386.09544305982,1.0
9393,19036,16731.415287285337,2.0
9389,25384,21324.715123329835,4.0
9390,20800,23007.46236472298,3.0
9388,8440,9542.797857897733,1.0
9395,15482,14457.846060659444,2.0
9396,10150,10860.892682871137,1.0
9402,10857,13643.56927155034,1.0
9401,10265,10810.5796660138,5.0
9400,11218,12963.847162840486,3.0
9403,17544,19960.989091612977,1.0
9398,21665,25581.190377592964,2.0
9397,48378,43925.44170519899,4.0
9399,12654,14239.067053944433,3.0
9404,17398,16824.631804171077,4.0
9405,40422,34571.623613433105,1.0
9406,24136,21937.046883013485,4.0
9407,12029,16123.265883842776,3.0
9408,25435,22226.745793954236,1.0
9409,16492,14947.517211208207,1.0
9410,10609,12382.519911043855,5.0
9411,8223,7874.176234040914,1.0
9412,15186,20566.20887649241,3.0
9413,15462,11907.358406787806,1.0
9414,10807,10872.820675475436,2.0
9415,5237,7028.8430771344,1.0
9416,48952,44493.200508361464,4.0
9417,10282,15576.714200603492,5.0
9418,10222,11914.455052856383,1.0
9419,35603,31106.642877105212,2.0
9420,21066,28661.69147422284,1.0
9421,10840,10737.365702138784,2.0
9422,7013,10497.600508821357,5.0
9423,12181,14312.156527003328,3.0
9430,12843,16707.966352405965,3.0
9429,16281,15942.770265612724,3.0
9428,9888,10739.732952969243,1.0
9427,11490,11147.580621426967,5.0
9426,36272,24637.829381975902,4.0
9425,14383,11739.6996139386,2.0
9424,15315,17416.889211270933,3.0
9431,17541,22990.57966850301,1.0
9432,11689,12459.83196229774,5.0
9433,50134,48464.854127576094,5.0
9434,12863,12965.358547111187,4.0
9435,24333,27334.329241012103,1.0
9436,9747,11983.166650060117,3.0
9437,13244,13133.886299521262,3.0
9438,8491,8497.302254175593,1.0
9439,16445,10933.099484123935,1.0
9441,7897,9818.52053580948,3.0
9440,36161,27704.090704447706,3.0
9442,10074,9035.738760211052,1.0
9443,10505,15960.700483913559,5.0
9444,9852,12911.759272093064,5.0
9445,38203,31706.912763906,1.0
9446,16162,18759.751677785236,4.0
9447,18534,18960.892629542213,5.0
9448,16162,13024.910370077725,2.0
9450,28690,20229.725618861918,2.0
9449,19170,16158.468587189896,4.0
9457,7873,8714.012982668151,2.0
9456,5566,6196.810174317095,2.0
9455,9079,11595.49529063515,3.0
9451,14663,20484.14742339998,1.0
9453,11286,9514.382682016365,2.0
9452,52582,47329.621909341135,3.0
9458,11505,12166.536245143872,2.0
9454,23251,28197.272286113755,1.0
9459,19273,17856.023360617517,4.0
9465,32109,30263.535396584615,4.0
9466,8182,9813.637662362404,3.0
9463,9156,10309.511222371166,3.0
9464,14406,11529.243092900635,2.0
9461,12871,15130.0901867314,5.0
9460,12094,25068.266723332286,2.0
9462,20258,20020.34264059847,4.0
9467,40393,31310.816644525607,3.0
9468,16950,14355.866584695801,5.0
9475,8737,13429.514313162119,4.0
9477,15841,16069.258839072243,5.0
9476,20187,10408.483958942043,5.0
9474,13785,7903.845553661496,1.0
9472,23553,26934.874079583904,5.0
9471,12049,14688.93138917772,3.0
9470,57781,43833.41908926731,2.0
9469,12178,15112.425022340221,5.0
9473,12172,18785.888409851515,3.0
9483,37711,30132.257427644443,4.0
9485,16768,16990.678956674357,4.0
9484,10707,13661.963082938184,5.0
9482,15069,11486.704153834407,4.0
9486,11214,14979.22162753983,1.0
9480,17518,21809.181345333163,4.0
9479,41528,36353.20785714625,4.0
9478,9285,30072.665459194814,3.0
9481,24895,21114.8334552874,5.0
9493,9278,14601.410245703073,1.0
9492,9110,11630.381030412087,3.0
9495,20854,19184.60901126878,4.0
9491,13581,16067.29744272147,4.0
9494,14703,12857.800999058907,4.0
9489,17175,16647.192531554792,2.0
9487,16433,19523.568268087656,2.0
9490,33993,28994.962424024838,2.0
9488,62241,53910.103047094,2.0
9985,25257,30043.953554543263,3.0
9986,24466,34065.21190066012,5.0
9987,20039,21440.526386962174,4.0
9988,20295,21978.156022165676,1.0
9989,18333,15903.831502456174,2.0
9990,57188,46593.00236030765,4.0
9991,18355,14937.634185465746,3.0
9992,10960,12404.826257523118,4.0
9993,18410,14335.154110620393,4.0
9999,13737,17653.675293962322,4.0
9998,15373,12484.81494131067,2.0
9997,17023,29172.1862523877,3.0
9994,11791,12568.651788329513,5.0
9995,12891,13339.51149509963,2.0
9996,11452,11023.77620021724,3.0
10000,18406,23623.509249068517,3.0
10001,40524,39373.44124208271,3.0
10002,14664,14366.218299835593,2.0
10008,18621,23744.645282897935,1.0
10009,14123,17168.87129095532,3.0
10007,16657,21005.882721580292,3.0
10006,14814,14254.916097272939,4.0
10005,11460,13548.477060841242,2.0
10004,39494,37907.19324365875,3.0
10003,16870,14686.445342838471,4.0
10010,11620,12203.198205261406,3.0
10011,27046,22987.45338674977,1.0
10012,13064,11042.762374534328,5.0
10013,31500,27679.752830145873,3.0
10014,12379,11728.833892203766,5.0
10015,7737,6283.113573634662,2.0
10016,9337,12707.332445512107,2.0
10017,10793,11289.334754709009,3.0
10018,10518,12372.057164591282,4.0
10020,27163,25154.876872799483,4.0
10019,10225,11231.63828217978,3.0
10021,8373,10252.957564198978,5.0
10022,21092,20448.05591619844,4.0
10023,16825,18004.441935917042,2.0
10024,18587,13543.219214459341,2.0
10025,10234,11939.12916981873,2.0
10026,18960,22896.253051231743,3.0
10027,45025,37354.44035996376,5.0
10028,15584,12814.337456707215,4.0
10029,13225,14293.52001067053,2.0
10034,10983,11871.804079102061,4.0
10035,11864,12998.030067612011,2.0
10033,32686,38402.566530235556,1.0
10031,19367,25054.58179646421,3.0
10030,6584,7578.620538774652,3.0
10032,7181,10429.70845814729,5.0
10036,35013,30931.507905786686,3.0
10037,21208,15874.969672809431,3.0
10038,17431,17493.00214468501,3.0
10039,22168,23362.445627590638,5.0
10040,50531,42671.06810287693,5.0
10041,9481,9736.384053144528,5.0
10042,10363,11816.037626303429,3.0
10043,11437,8218.569564918069,3.0
10044,12738,14523.93642353324,5.0
10045,8326,11714.588722716266,3.0
10047,14495,17859.837029399532,1.0
10046,17219,19577.991415121574,1.0
10048,15008,20237.176529917982,4.0
10049,20806,20959.558491377265,3.0
10050,6628,7419.126079178732,1.0
10051,11077,10828.354654347524,4.0
10052,9213,11434.643700735383,4.0
10053,41283,31950.6397991138,3.0
10054,10131,12377.381313597043,5.0
10055,21804,17863.837592339598,5.0
10056,36146,23589.76694173557,1.0
10064,33498,34864.45795969972,2.0
10063,13220,13631.379741440567,5.0
10065,20318,21756.887203532275,1.0
10062,22236,18807.88488596042,1.0
10059,13481,13990.549449208092,5.0
10060,30436,26960.053436334543,4.0
10058,16279,14296.799345892658,1.0
10057,57440,51286.73737022607,4.0
10061,14146,14511.223836285322,2.0
10073,23142,27373.55344981317,5.0
10072,14983,19158.219471165412,3.0
10071,33162,35464.496674567694,1.0
10070,13344,17322.65880939195,4.0
10074,11969,16462.086213412524,1.0
10068,39507,35827.9187061025,1.0
10067,20224,18637.723215899845,5.0
10066,4458,5894.663632780793,1.0
10069,18223,16748.93807021511,5.0
10075,19074,26643.736516734483,3.0
10076,13636,12341.347063499134,1.0
10077,12197,15269.299815614786,2.0
10078,9374,8938.21675086879,1.0
10079,13259,18116.19786832802,3.0
10080,21821,20100.798068675726,5.0
10081,12686,13644.873314644428,5.0
10082,7769,11147.036723965522,3.0
10083,55258,47450.669659867286,1.0
10089,10983,12500.705196661404,2.0
10090,12422,11938.43364191137,2.0
10088,9466,7209.42428056382,4.0
10087,15371,18722.93005105415,2.0
10086,34347,28877.978411357708,3.0
10085,38268,34358.52272478142,4.0
10084,13765,17346.84832641032,2.0
10091,12149,12182.665902347406,5.0
10092,25811,23154.586711782227,4.0
10093,4935,8048.861158754357,2.0
10094,22679,21079.423772951766,3.0
10095,9173,12883.462467253457,3.0
10096,10081,13100.571007459155,2.0
10097,14405,16412.07192920026,1.0
10098,10514,15510.859819083867,4.0
10101,11734,12071.526144428039,2.0
10100,14033,17250.40066718321,3.0
10099,51829,47928.092656785026,4.0
10102,12730,13181.466145735754,2.0
10103,19752,16288.648688170208,3.0
10104,38667,36947.20999314889,3.0
10105,21804,20617.05272846378,1.0
10106,23028,25109.76779175469,5.0
10107,21190,25177.877819470832,5.0
10108,11389,12695.780915566398,2.0
10109,15322,16712.57231090027,1.0
10117,13605,24023.675931296446,5.0
10116,16795,7813.039813033321,5.0
10115,20473,17656.29251299876,4.0
10114,10524,16835.67523066246,3.0
10111,13966,11547.798834046054,5.0
10112,15244,17483.352555468657,1.0
10113,15078,15133.676040979424,2.0
10118,13229,10827.033541058425,5.0
10119,38439,34663.10421305355,2.0
10128,15508,13747.338592910666,5.0
10127,6037,14047.346639589568,3.0
10126,9416,11290.952544527252,2.0
10124,36182,31681.681825501226,5.0
10125,9292,9635.450137190166,3.0
10122,17264,18425.29985083604,4.0
10121,10273,10793.408568821767,1.0
10120,16709,18560.960919539524,5.0
10123,13956,12996.60772159184,5.0
10134,15640,19833.887767412005,5.0
10129,20300,20995.06065166639,4.0
10130,16614,20546.157385999402,5.0
10131,15069,12765.787215677483,2.0
10132,7232,9222.17607063652,4.0
10133,11298,12045.161410285373,3.0
10135,10362,15334.500628893291,1.0
10136,10051,10391.928733782834,2.0
10137,14317,21863.352012545267,1.0
10138,10264,11833.923468421268,3.0
10139,43117,16697.710729433533,2.0
10140,15712,18490.264516896234,3.0
10141,10049,12050.374688822403,2.0
10142,11489,12213.966355255414,5.0
10143,40858,37353.954603737686,2.0
10144,17299,16105.974467199374,4.0
10145,35072,30058.416172614474,1.0
10146,20315,20587.04890554618,4.0
10110,38682,38387.930711434296,4.0
10153,12624,13520.92346199419,5.0
10152,18112,17681.02143022805,5.0
10151,15047,14528.518449375984,2.0
10148,16070,18420.54868088449,5.0
10149,20689,22550.763613136947,2.0
10147,47359,44829.86243616556,3.0
10150,53916,30838.31914868073,2.0
10154,14316,13897.359435037888,5.0
10155,12595,14326.549344106501,5.0
10162,14854,10562.687302279266,2.0
10164,20391,16726.39400799961,2.0
10163,20982,22355.45189315484,4.0
10161,42015,30703.355446063084,1.0
10160,5606,8587.351756715512,4.0
10159,18095,17943.62956377488,1.0
10158,10636,6270.788617751727,2.0
10157,6440,7763.748194386841,3.0
10156,19600,14274.277568252826,2.0
10165,16718,13201.927221412256,2.0
10166,25373,19653.719440241268,3.0
10167,8426,13685.803078301878,1.0
10168,36756,30442.431790695235,3.0
10169,19073,13456.57403981589,1.0
10170,15703,15513.272646082758,5.0
10171,10402,13985.60447067603,4.0
10173,9116,15876.419604783356,1.0
10172,13889,15185.997166998193,4.0
10174,15957,17678.269525031872,2.0
10175,46951,46146.79225561846,4.0
10176,10801,13223.02584852903,2.0
10177,19789,19747.18870266833,2.0
10178,12757,12100.642519251893,4.0
10179,10804,11003.842398445151,3.0
10180,17910,18325.26279452231,5.0
10181,19007,29821.105133040488,1.0
10182,39912,38495.79250855419,2.0
10189,16152,17889.98715679388,1.0
10188,14167,12435.994576068984,1.0
10191,7122,10618.293986286291,2.0
10187,9038,8478.091039605497,1.0
10190,20067,18566.013044695457,3.0
10185,13185,11648.20747446466,4.0
10183,6149,5823.582679733218,5.0
10186,10828,9626.899794435096,2.0
10184,10447,9441.637247657212,2.0
10192,14856,18141.518607095863,3.0
10193,49810,48605.29038019437,3.0
10194,23968,22279.673224807306,4.0
10195,6341,9666.100268692398,1.0
10196,40488,33818.96486385434,3.0
10197,33678,24365.42343496583,4.0
10198,18425,15309.794576731663,5.0
10199,23569,28217.659425257003,2.0
10200,14830,18247.51565364064,3.0
10207,22675,18412.38690523987,2.0
10206,13949,13252.784724611363,4.0
10205,18108,14796.854381697935,4.0
10201,8432,9702.137048199911,2.0
10203,15535,14771.924733311609,5.0
10202,13272,12645.975310683465,3.0
10204,13835,19124.279848949238,5.0
10208,40574,33557.84581336726,4.0
10209,19419,18548.95044785446,3.0
10214,7793,14516.617008000385,3.0
10212,48166,36765.460916245655,4.0
10215,21371,18684.755384517084,1.0
10213,11606,11865.652233525427,3.0
10210,14812,15965.24809066143,2.0
10211,8449,9254.165985391388,4.0
10216,30363,25972.946132349913,1.0
10217,15797,16876.134908801556,1.0
10218,10648,11320.354361750287,5.0
10219,7553,9469.30541958784,2.0
10220,10752,9883.15432751947,2.0
10221,12923,20195.08311459126,2.0
10222,9097,14029.254282171658,3.0
10223,12163,14293.93465101078,3.0
10227,15346,12703.015000134783,3.0
10226,47755,37561.666798819875,2.0
10224,13492,15932.197264941919,5.0
10225,13438,12529.618289422755,4.0
10228,10503,12842.758223691875,2.0
10229,10640,15599.27133719213,2.0
10230,21939,26942.253072285905,4.0
10231,14037,10958.0477811585,1.0
10232,38507,34952.167506050144,2.0
10233,14831,15251.319318048716,5.0
10234,9363,14626.42071171841,1.0
10235,18511,22639.496249091815,3.0
10236,14208,19876.65196542821,5.0
10243,14671,13707.501922902411,4.0
10242,12318,12688.058200785536,2.0
10241,25961,28174.751499660288,2.0
10240,25082,25538.335366721723,5.0
10238,16756,21065.37753650996,2.0
10239,14440,16199.62606382771,5.0
10237,11038,9065.091005006541,3.0
10244,18025,19343.739237401904,3.0
10245,16071,16024.17131029951,4.0
10246,8036,12600.193401275663,5.0
10247,8947,6687.800455652649,3.0
10248,4114,7642.367837308379,4.0
10249,9056,10372.525862410532,5.0
10250,34446,37663.51027672776,1.0
10251,15898,16334.149431579759,1.0
10252,9680,12946.494517963049,4.0
10254,30494,25465.1695248409,1.0
10253,52314,46588.87978010245,4.0
10260,11236,10837.945599070572,1.0
10259,20044,19881.796841166153,4.0
10258,17529,16539.51867764561,4.0
10255,8990,12617.346866518054,3.0
10256,21109,27832.509812659817,4.0
10257,37851,30062.54475587173,3.0
10261,16508,14716.249590888321,2.0
10262,11752,6848.487082204869,5.0
10263,23355,27296.128249460642,5.0
10269,15151,9388.247806125768,1.0
10271,13555,12861.712977624818,4.0
10270,13172,15087.897426608764,5.0
10272,27811,18186.927636823166,3.0
10267,30157,27899.860270290555,2.0
10266,15678,14317.744334277464,3.0
10265,56368,59346.147676557266,3.0
10264,18887,19255.246883230364,5.0
10268,7751,21518.261652486497,4.0
10280,20109,20806.69035425858,1.0
10279,16370,13695.331385671529,5.0
10278,18577,17404.716449811185,1.0
10277,24956,27007.287570047796,4.0
10281,23381,20775.18038110316,3.0
10275,20749,24263.890053886746,5.0
10274,11021,11379.25451485632,5.0
10273,62123,57834.02391057062,3.0
10276,16813,17373.378337566806,5.0
10282,31384,22720.333752922525,1.0
10283,11268,16227.249883664843,3.0
10284,15341,15495.508838367545,4.0
10285,46697,34777.332933700265,1.0
10286,14777,13553.204120959912,5.0
10287,37430,40937.89774077395,3.0
10288,13923,14126.582290708577,4.0
10289,20687,16663.60008287791,1.0
10290,14173,19444.03025290068,3.0
10807,19054,19203.324408846947,2.0
10808,28152,19182.643468402803,2.0
10806,26102,21997.141285589387,1.0
10803,18093,18109.36623363729,3.0
10804,24390,27856.218375872635,4.0
10805,61246,32809.13766321616,1.0
10809,11210,13799.306050721329,5.0
10810,21020,22488.568993726327,2.0
10811,12505,11760.277073661155,4.0
10812,18263,22928.767567141957,2.0
10813,54482,46532.218199659466,4.0
10814,25560,27274.686886078714,1.0
10815,16066,16915.975424095388,2.0
10816,25225,18022.1396620622,1.0
10817,35083,27055.936354903908,1.0
10818,14566,13382.132461651187,4.0
10820,18934,26247.484201067837,3.0
10819,14982,10505.165964826678,1.0
10821,13855,12828.66376764583,2.0
10822,13693,16112.343790588795,5.0
10823,19233,25836.63054808822,1.0
10824,17658,13263.605033362484,2.0
10825,22901,21913.27853786106,3.0
10826,46962,30534.496691458637,3.0
10827,10048,8417.788594462052,1.0
10828,8764,11666.718532208604,2.0
10829,10043,12964.771330089967,2.0
10836,15223,16860.314866653716,5.0
10838,17651,19801.67470339077,1.0
10837,8192,7231.594922418998,2.0
10835,22740,26859.917497526403,4.0
10830,14377,12121.034952672657,5.0
10833,9087,11743.329869838328,1.0
10832,8694,9194.799585124101,2.0
10831,7591,5649.13290281325,4.0
10834,11670,10913.458251850338,4.0
10845,14753,14061.578796746006,5.0
10843,19193,25238.827606608695,1.0
10842,20180,21033.987530679962,3.0
10844,16219,14207.552464770166,3.0
10840,27866,22123.690661777728,2.0
10839,6450,5289.911018553101,3.0
10841,17257,15345.677058318952,2.0
10846,9585,7215.03962016158,3.0
10847,8150,12036.58505994663,3.0
10853,16977,17180.492867443903,1.0
10848,15240,14856.187858245374,5.0
10849,20026,22536.66141981889,3.0
10850,14167,15358.695525147245,4.0
10851,11091,10283.468460424085,1.0
10852,22503,19984.322904378663,5.0
10856,13321,11558.654358506676,2.0
10855,54450,47675.82394912006,3.0
10854,14109,10370.457011426606,5.0
10857,12214,12610.590038938748,1.0
10858,17292,20007.433393872223,3.0
10859,22283,23843.744447229816,2.0
10860,27115,24194.908343529714,3.0
10861,11126,11705.092313756377,1.0
10862,8525,10243.876650622453,5.0
10863,19763,20863.79240474571,1.0
10864,50997,39181.31601055415,5.0
10865,11229,10908.208722023226,4.0
10872,14426,13652.933026445624,2.0
10871,13083,9495.893009537134,4.0
10870,19680,17531.568770007343,1.0
10866,14145,12762.446207416158,4.0
10868,11997,17568.707793810547,5.0
10867,13055,14639.662224841728,5.0
10869,16433,20784.150702374878,3.0
10873,11884,15250.4389467777,2.0
10874,19014,16887.892561298842,2.0
10880,20220,25238.80953828668,5.0
10881,15061,14840.096584455976,3.0
10878,48031,46772.598319369645,5.0
10879,20283,23372.31914104923,5.0
10876,11642,11703.72603561319,2.0
10875,11012,8570.78695702186,3.0
10877,35788,30066.810190798933,4.0
10882,10221,11531.582485337734,5.0
10883,10081,11345.823764723682,4.0
10891,20280,22807.71180322279,1.0
10892,23088,21471.240193554968,5.0
10890,20330,20491.394373675103,3.0
10888,21798,23367.753124060662,5.0
10889,14103,13368.83925490108,2.0
10886,12104,14487.977016037214,2.0
10885,19273,21263.526531096046,2.0
10884,12467,14622.035450287061,1.0
10887,34436,26592.163019005795,4.0
10899,52008,51697.78641138214,2.0
10893,16508,15259.861416986121,4.0
10894,13602,13047.799368576585,2.0
10895,9398,8720.847438642357,3.0
10896,36403,32595.628192267694,4.0
10897,30825,29374.053086592434,3.0
10898,27988,30023.584710449417,2.0
10906,17122,22918.60257427885,4.0
10905,10178,7785.078562813833,1.0
10908,7353,12225.06320463727,3.0
10904,6399,7878.4953149822195,2.0
10907,33657,31209.91170279437,4.0
10902,20335,21660.760014030082,5.0
10903,16771,18365.104083748094,3.0
10909,16195,19285.102923514598,5.0
10910,20773,14688.262883530919,3.0
10917,14235,14798.691878230147,1.0
10911,16631,15750.424023180902,2.0
10912,57050,52672.023943122156,2.0
10913,10958,12097.929493593476,4.0
10914,10903,14521.848316951702,5.0
10915,20361,17463.75047037503,2.0
10916,11616,10262.502514915233,1.0
10919,9117,11097.93577850499,5.0
10918,11426,20715.990607921747,2.0
10901,15840,12136.774804861892,1.0
10900,8286,11955.71664036642,5.0
10920,6979,13984.525212736873,1.0
10921,17099,15210.929528104465,2.0
10922,40029,38060.01874133882,5.0
10923,36785,34882.834664682196,5.0
10924,27549,23166.9856492321,4.0
10925,18215,16825.443150343304,5.0
10926,18733,18407.811743592458,4.0
10927,27976,22405.300855787034,5.0
10928,14039,15946.19563058103,3.0
10933,18479,24222.48998030034,1.0
10934,9172,10765.074203428452,2.0
10932,37529,36792.86661490398,3.0
10931,49218,46119.47346956389,1.0
10930,10069,19598.934929999523,3.0
10929,10282,10821.3876013866,5.0
10935,10726,12713.641538415146,3.0
10936,17993,20414.550321632385,5.0
10937,12533,8172.4641068394485,5.0
10938,8060,16440.058209525523,4.0
10939,14164,13836.627929283466,2.0
10940,28214,26534.317928590168,2.0
10941,11061,10001.512349310844,5.0
10942,11717,14709.057160168146,3.0
10943,20138,18229.67161092961,1.0
10946,12294,12841.832016591696,3.0
10945,12494,11354.331060693048,3.0
10944,16561,20054.151577083903,2.0
10947,9512,7286.163035632742,3.0
10948,15081,11712.053626469491,3.0
10949,9524,11290.948896506858,1.0
10950,27701,25752.198842574973,4.0
10951,30711,29715.717198471542,4.0
10952,7474,9272.985518688958,3.0
10953,14131,13176.241280465474,4.0
10954,8216,11685.171822225939,5.0
10955,35080,43431.244543413944,4.0
10961,17025,14148.134872839735,3.0
10960,34752,26887.488411555565,5.0
10959,15450,14976.035776161167,1.0
10956,12222,10520.466605748072,2.0
10957,11171,17968.237229994298,2.0
10958,19355,19049.76641416075,4.0
10962,51168,44392.95506091782,1.0
10963,9578,10994.755535352379,2.0
10964,14062,11904.90043333905,1.0
10965,9027,10166.68451210731,4.0
