id,attendance,catboost_prediction,fold
9304,6760,8654.258299600519,8.0
9302,38592,39586.648872849895,7.0
9303,10183,12554.917474543756,8.0
9300,15322,13037.858595273014,5.0
9299,5806,5449.993437906232,1.0
9298,7427,12723.987464026815,10.0
9301,8025,7253.019283396765,8.0
9312,17864,16770.89455866033,2.0
9307,17070,21755.071437010367,6.0
9308,13432,12272.88952241232,6.0
9309,7493,8391.78539493898,7.0
9310,23005,26651.940150362658,2.0
9311,13524,11715.17011317256,4.0
9313,19304,19921.64101629081,7.0
9315,9005,9506.936934620904,3.0
9314,19223,17978.98456762046,1.0
9324,13655,11151.5683690459,6.0
9322,8027,13488.110197656493,8.0
9321,13225,11157.625023440101,7.0
9320,6618,6415.667960188068,1.0
9323,5545,6299.133107682712,3.0
9318,39278,36164.57246812135,3.0
9317,20425,18460.22121797901,5.0
9316,16040,19347.390423771147,10.0
9319,12875,10493.312511964077,2.0
9330,14621,15909.265405207796,5.0
9325,7278,7460.958278914775,10.0
9326,31684,24481.01838424197,5.0
9327,17000,17333.721797285998,8.0
9328,14289,12324.37630592701,1.0
9329,24920,32023.49283305121,3.0
9331,20873,22757.51345426556,3.0
9332,16961,14391.870306550052,6.0
9333,24032,23301.603042846415,3.0
9341,12616,16577.874039474413,10.0
9339,12454,11857.1786449354,4.0
9342,18205,15909.340870029497,8.0
9338,30353,22126.27595464269,5.0
9340,16089,15949.608667180453,4.0
9336,20144,20246.322500584058,9.0
9334,10569,12700.44073509148,1.0
9337,41487,38923.81544334587,3.0
9335,50195,43620.30166699394,1.0
9343,34236,26508.348527010516,10.0
9344,11355,13474.752402766391,3.0
9345,38611,38640.774756659506,3.0
9346,15410,15422.79877616904,1.0
9347,14392,12382.302572125522,10.0
9348,18609,20027.78918195713,6.0
9349,10387,12474.47065336494,6.0
9351,17261,15374.142457830214,5.0
9350,10145,11453.792079213477,8.0
9360,18864,18822.50809438393,9.0
9359,17826,14033.792144724102,4.0
9358,11291,9864.145106342177,2.0
9357,11992,10657.651626563109,7.0
9352,34417,37766.20746400768,5.0
9355,11623,8152.73621133638,9.0
9354,11306,12900.395634924174,8.0
9353,18533,18841.11526366524,8.0
9356,12115,12117.039149538388,5.0
9365,16177,16353.58899401452,3.0
9366,23386,25425.87160096331,9.0
9367,17738,12747.20652099585,9.0
9363,14227,11334.312000790516,8.0
9362,14052,15900.091590328062,1.0
9361,9076,11344.610675044554,5.0
9364,40466,35793.16928078898,10.0
9368,17556,16037.372221065925,8.0
9369,8886,12712.905064228096,10.0
9378,27843,25068.691319232028,1.0
9377,9513,7837.993394747116,7.0
9375,9249,11610.476416241989,1.0
9374,12384,8211.39597757712,7.0
9376,13979,13544.045201064047,8.0
9372,4873,6259.66595735179,1.0
9371,9457,12767.536289134317,6.0
9370,11433,13401.714506317101,5.0
9373,21041,23285.31179968332,1.0
9379,22769,33109.88365859755,8.0
9380,9299,11297.124747524154,6.0
9381,21382,22773.671114285564,2.0
9382,13463,13876.030871944151,1.0
9383,11471,11390.742751202819,8.0
9384,20463,20742.677359724843,4.0
9385,26841,20128.305474153196,3.0
9386,9142,14296.99437429016,7.0
9387,35059,29390.893869866883,3.0
9392,9308,11555.085580194944,7.0
9394,12519,14947.573138646416,5.0
9391,39123,42879.25978217864,5.0
9393,19036,18075.621833694022,8.0
9389,25384,24021.106345502812,4.0
9390,20800,22482.500030020205,3.0
9388,8440,10508.72775042937,2.0
9395,15482,14061.11549969417,8.0
9396,10150,11289.271592396251,10.0
9402,10857,13378.367710060968,3.0
9401,10265,11158.356531800055,10.0
9400,11218,11208.232024284753,1.0
9403,17544,21460.6341527687,2.0
9398,21665,21172.149665995286,3.0
9397,48378,47683.31296286706,9.0
9399,12654,12120.425313079491,5.0
9404,17398,16979.81278412301,2.0
9405,40422,37589.311997553974,3.0
9406,24136,26233.485546297037,3.0
9407,12029,13731.033855554577,4.0
9408,25435,23588.423653615064,8.0
9409,16492,16613.25125241992,3.0
9410,10609,12003.942694535852,1.0
9411,8223,7591.756193574527,8.0
9412,15186,23171.632531347725,2.0
9413,15462,12412.229448029124,6.0
9414,10807,11044.530713740147,6.0
9415,5237,6779.196356756847,1.0
9416,48952,46281.868221597906,2.0
9417,10282,13443.856018209051,7.0
9418,10222,9630.926381292398,6.0
9419,35603,35027.71278703588,3.0
9420,21066,24759.50691060902,10.0
9421,10840,10529.620004461038,3.0
9422,7013,8857.11943638798,3.0
9423,12181,13570.636974784871,6.0
9430,12843,16406.075508216796,3.0
9429,16281,16072.471541020133,9.0
9428,9888,11301.682565474077,3.0
9427,11490,9515.551217736223,1.0
9426,36272,33598.515215080595,10.0
9425,14383,13027.061089832161,10.0
9424,15315,15702.35488598563,10.0
9431,17541,24800.847289665464,10.0
9432,11689,11483.41062785427,5.0
9433,50134,55355.54333357663,10.0
9434,12863,12230.840650967548,10.0
9435,24333,26568.899068327002,8.0
9436,9747,11711.880256125827,5.0
9437,13244,13263.785794581872,3.0
9438,8491,9341.956029477891,4.0
9439,16445,11267.818531140252,1.0
9441,7897,10550.766539585888,9.0
9440,36161,32705.012923832415,8.0
9442,10074,9131.909982451896,6.0
9443,10505,14952.994785246865,2.0
9444,9852,12294.254680017684,2.0
9445,38203,36163.037058131435,2.0
9446,16162,15060.757098980877,5.0
9447,18534,16605.68130358613,1.0
9448,16162,13005.458968835228,3.0
9450,28690,21835.846616900657,6.0
9449,19170,17366.52030870643,5.0
9457,7873,8453.884931268809,10.0
9456,5566,6748.110885449005,9.0
9455,9079,10525.00118024341,10.0
9451,14663,19354.638854359666,8.0
9453,11286,9969.876612444554,6.0
9452,52582,47507.188757338896,3.0
9458,11505,10985.011565938084,4.0
9454,23251,25245.45049222404,5.0
9459,19273,18488.370687195296,2.0
9465,32109,31944.37096778878,9.0
9466,8182,10965.241683715656,2.0
9463,9156,10088.497103707941,3.0
9464,14406,11746.956325080562,1.0
9461,12871,14155.200980098449,7.0
9460,12094,20269.713289995092,8.0
9462,20258,18817.916893323152,9.0
9467,40393,35677.50404967619,6.0
9468,16950,13522.943566593734,1.0
9475,8737,11298.500906268291,7.0
9477,15841,18280.7467968317,7.0
9476,20187,13403.072973050099,6.0
9474,13785,10311.028491111612,1.0
9472,23553,28489.569007064885,6.0
9471,12049,13298.951166932016,7.0
9470,57781,44138.112495260684,10.0
9469,12178,14921.002098456785,1.0
9473,12172,17034.764927081542,8.0
9483,37711,29941.88023659419,1.0
9485,16768,17979.32483387982,2.0
9484,10707,12856.813755635947,10.0
9482,15069,13990.892205882035,10.0
9486,11214,13286.900226016225,4.0
9480,17518,19259.559364545963,10.0
9479,41528,38275.38072477424,2.0
9478,9285,21249.847305251318,5.0
9481,24895,22134.81926076806,3.0
9493,9278,13149.798036092532,6.0
9492,9110,11566.834814331864,10.0
9495,20854,21813.272012311816,8.0
9491,13581,16163.47809238167,5.0
9494,14703,13098.631791646429,2.0
9489,17175,14118.112449809227,9.0
9487,16433,20121.830529366965,4.0
9490,33993,35695.672807719966,6.0
9488,62241,66312.95372248266,10.0
9985,25257,28558.079322701196,10.0
9986,24466,30152.980798108663,9.0
9987,20039,19757.89108028939,2.0
9988,20295,21739.965033979628,1.0
9989,18333,16080.940104299545,1.0
9990,57188,51942.93311753479,6.0
9991,18355,16379.6893362753,4.0
9992,10960,12981.80006938754,5.0
9993,18410,15310.373174213493,9.0
9999,13737,11599.459295801837,8.0
9998,15373,13314.443112194384,4.0
9997,17023,22042.89084754137,3.0
9994,11791,12693.437037383123,3.0
9995,12891,12850.154578891936,5.0
9996,11452,13149.93572660167,9.0
10000,18406,25844.361778013415,1.0
10001,40524,43387.55870348876,6.0
10002,14664,14301.630463359528,4.0
10008,18621,19535.5967534494,5.0
10009,14123,15007.894863909409,4.0
10007,16657,19160.167476506176,1.0
10006,14814,14179.065309820595,4.0
10005,11460,13564.915325572605,10.0
10004,39494,37571.20249905031,3.0
10003,16870,14853.152845533736,2.0
10010,11620,11387.850721611554,7.0
10011,27046,24171.82611049201,6.0
10012,13064,10901.085818325213,2.0
10013,31500,30985.913409787092,3.0
10014,12379,11342.576575944404,7.0
10015,7737,8592.391551484548,5.0
10016,9337,13340.184780161324,3.0
10017,10793,9430.035314991292,2.0
10018,10518,12027.207589391739,2.0
10020,27163,25626.198745180016,9.0
10019,10225,9220.328529529883,5.0
10021,8373,9253.726420590947,3.0
10022,21092,21206.02321732047,5.0
10023,16825,17475.11929468119,1.0
10024,18587,14138.161619673423,1.0
10025,10234,11222.362673506785,3.0
10026,18960,21669.21135561169,7.0
10027,45025,40253.41435680434,10.0
10028,15584,12962.114837569627,5.0
10029,13225,14209.59447247656,7.0
10034,10983,10687.185343775569,6.0
10035,11864,12258.438750841726,6.0
10033,32686,35546.87839584457,5.0
10031,19367,16709.083818555748,10.0
10030,6584,9018.41771921014,8.0
10032,7181,8896.515315054698,3.0
10036,35013,31365.66744524447,1.0
10037,21208,15909.320576704526,3.0
10038,17431,18713.773043576173,8.0
10039,22168,22644.87841067801,7.0
10040,50531,51538.98094122514,2.0
10041,9481,10191.75626074516,4.0
10042,10363,11165.49812847012,6.0
10043,11437,8706.237417105183,3.0
10044,12738,14666.215364625303,8.0
10045,8326,9278.18286917664,9.0
10047,14495,16104.56054846639,2.0
10046,17219,18485.75559972241,2.0
10048,15008,19174.06369367033,7.0
10049,20806,24170.068398873133,1.0
10050,6628,7369.426262425743,5.0
10051,11077,11460.869258958384,2.0
10052,9213,10952.548795689396,9.0
10053,41283,35838.91963858385,6.0
10054,10131,11709.814237821905,10.0
10055,21804,17640.549093524605,1.0
10056,36146,29482.8257473318,9.0
10064,33498,33946.75729979597,9.0
10063,13220,13017.489953765653,1.0
10065,20318,19086.50986298191,6.0
10062,22236,19138.37038944682,6.0
10059,13481,13710.419717155903,10.0
10060,30436,32786.61639066003,4.0
10058,16279,14132.683738590622,7.0
10057,57440,51577.937789140786,9.0
10061,14146,14563.112188535286,8.0
10073,23142,28548.221419523623,9.0
10072,14983,17963.899447537646,10.0
10071,33162,31886.487579470286,9.0
10070,13344,17631.092920470557,5.0
10074,11969,14764.031340682826,3.0
10068,39507,34178.987653143806,1.0
10067,20224,16102.011742436676,3.0
10066,4458,4630.563502569497,1.0
10069,18223,15962.525864036912,10.0
10075,19074,24740.778508961143,8.0
10076,13636,12513.692872615116,9.0
10077,12197,14277.91480293181,2.0
10078,9374,9384.259482823829,7.0
10079,13259,15326.01649443121,10.0
10080,21821,22370.569338041554,10.0
10081,12686,13782.962644631463,8.0
10082,7769,9559.717535625687,1.0
10083,55258,52803.58675344997,4.0
10089,10983,12935.860132622485,6.0
10090,12422,13071.395790911612,8.0
10088,9466,8985.700487312723,1.0
10087,15371,19179.607562238343,8.0
10086,34347,30196.435451284582,7.0
10085,38268,35991.86611334554,7.0
10084,13765,15764.076139157942,1.0
10091,12149,12685.708488619064,3.0
10092,25811,26490.895756371363,10.0
10093,4935,6123.534990983348,7.0
10094,22679,24704.616452628445,6.0
10095,9173,12655.325894096586,9.0
10096,10081,12882.078790509018,8.0
10097,14405,17875.5467011644,2.0
10098,10514,13737.833214981689,5.0
10101,11734,12486.146403317161,9.0
10100,14033,17457.365954014975,6.0
10099,51829,48334.34075148429,2.0
10102,12730,9108.123978587542,5.0
10103,19752,16851.127649234957,9.0
10104,38667,36662.21708954577,7.0
10105,21804,20163.89395876045,4.0
10106,23028,22450.356913039628,8.0
10107,21190,20934.45841817328,9.0
10108,11389,13060.820475664093,5.0
10109,15322,15758.355293551533,1.0
10117,13605,21056.422648159514,2.0
10116,16795,10147.580434775464,7.0
10115,20473,16926.59397012768,5.0
10114,10524,16275.570847412293,10.0
10111,13966,10009.376474353532,2.0
10112,15244,17637.502114471925,10.0
10113,15078,16133.39191056575,3.0
10118,13229,12448.851423190576,3.0
10119,38439,38502.035630383325,8.0
10128,15508,13432.210012281172,3.0
10127,6037,11571.774934753266,6.0
10126,9416,11679.330609824288,2.0
10124,36182,35057.83878474761,10.0
10125,9292,7975.339179310029,8.0
10122,17264,16182.983222684568,4.0
10121,10273,10993.359328539445,2.0
10120,16709,16503.088641069342,3.0
10123,13956,13598.798112052045,3.0
10134,15640,18342.518708366268,6.0
10129,20300,18599.873598259706,5.0
10130,16614,16674.223337209834,2.0
10131,15069,12665.906132586695,9.0
10132,7232,5106.161523325194,6.0
10133,11298,11257.695233523515,5.0
10135,10362,13327.337693457586,8.0
10136,10051,12123.737801157476,3.0
10137,14317,17921.073144955328,6.0
10138,10264,12530.378301382148,5.0
10139,43117,11392.286411771689,6.0
10140,15712,18638.97342523295,6.0
10141,10049,13273.503998464977,5.0
10142,11489,12054.328496489612,5.0
10143,40858,41582.11513523627,4.0
10144,17299,16332.10318735705,6.0
10145,35072,32371.67591851,9.0
10146,20315,21149.56109163474,9.0
10110,38682,37634.28248429738,9.0
10153,12624,12529.533401915238,10.0
10152,18112,18365.888956365823,6.0
10151,15047,13997.8840569748,4.0
10148,16070,16097.816086707573,3.0
10149,20689,22709.446001752232,7.0
10147,47359,43191.12466376705,3.0
10150,53916,31076.527026346565,4.0
10154,14316,14373.568650948086,3.0
10155,12595,14461.67951774291,6.0
10162,14854,11560.628333254681,6.0
10164,20391,17678.200047276972,4.0
10163,20982,22973.716713010846,4.0
10161,42015,34034.570150482126,3.0
10160,5606,4575.280858188955,9.0
10159,18095,20590.923625543746,9.0
10158,10636,8164.882290079568,2.0
10157,6440,8625.943409381502,1.0
10156,19600,13535.380339694872,1.0
10165,16718,13970.415105438304,2.0
10166,25373,25327.39382743835,1.0
10167,8426,10834.985511380233,8.0
10168,36756,30679.337933005245,5.0
10169,19073,14467.365067273106,1.0
10170,15703,15343.140120282449,10.0
10171,10402,11618.413348180919,6.0
10173,9116,14127.367779925653,2.0
10172,13889,12314.88704295264,8.0
10174,15957,19534.034809639797,4.0
10175,46951,48467.31071612814,7.0
10176,10801,12022.791327266723,4.0
10177,19789,20143.674610553848,6.0
10178,12757,11893.696723396664,5.0
10179,10804,11172.291612900694,8.0
10180,17910,17861.262521376793,10.0
10181,19007,25523.81136172145,4.0
10182,39912,39901.268516880256,1.0
10189,16152,14783.549702944503,2.0
10188,14167,12854.097467596388,10.0
10191,7122,8765.571386425814,6.0
10187,9038,10177.287557607957,2.0
10190,20067,18223.393200872688,1.0
10185,13185,12250.187600304485,4.0
10183,6149,8685.573884053141,5.0
10186,10828,9299.174566650889,5.0
10184,10447,8576.134924656804,6.0
10192,14856,17854.26980863406,9.0
10193,49810,47804.0302365312,4.0
10194,23968,23787.533022513828,3.0
10195,6341,7227.286076283815,4.0
10196,40488,38884.63634232003,5.0
10197,33678,28120.03058927698,8.0
10198,18425,15417.169809159528,8.0
10199,23569,25859.127671383816,3.0
10200,14830,16975.53794676304,9.0
10207,22675,19629.361253122657,10.0
10206,13949,14668.364939299528,10.0
10205,18108,15635.182080718676,7.0
10201,8432,11339.163065529261,1.0
10203,15535,14825.331348028329,10.0
10202,13272,13558.141939311176,8.0
10204,13835,22319.862368390615,2.0
10208,40574,41527.1152472183,5.0
10209,19419,19944.48358830042,9.0
10214,7793,11168.532893951133,7.0
10212,48166,37719.90599647739,4.0
10215,21371,17036.103401926142,3.0
10213,11606,10767.801523334403,7.0
10210,14812,16508.391747881942,5.0
10211,8449,9227.318789339946,6.0
10216,30363,27345.618272043015,4.0
10217,15797,14872.04489341441,6.0
10218,10648,12328.635968019327,10.0
10219,7553,9404.507164333643,1.0
10220,10752,10906.611480169646,6.0
10221,12923,21606.842393680246,6.0
10222,9097,13104.748438482795,1.0
10223,12163,14907.457526321792,4.0
10227,15346,10137.17038620869,9.0
10226,47755,40336.87304346269,9.0
10224,13492,15197.104973913749,8.0
10225,13438,9715.817547060768,9.0
10228,10503,13322.940749400806,7.0
10229,10640,13011.25841554436,8.0
10230,21939,30024.430437269955,5.0
10231,14037,10529.021094020161,6.0
10232,38507,34945.20571286256,5.0
10233,14831,16152.260455582255,2.0
10234,9363,11445.10923083437,5.0
10235,18511,23454.812630382512,7.0
10236,14208,15093.948665990278,3.0
10243,14671,14756.755471924656,9.0
10242,12318,12905.248801312573,8.0
10241,25961,22880.893211785573,4.0
10240,25082,24774.167294142768,3.0
10238,16756,19869.8077055739,6.0
10239,14440,15294.27430352315,4.0
10237,11038,10111.389147620499,5.0
10244,18025,18809.659768042085,8.0
10245,16071,15813.640854052786,7.0
10246,8036,13540.826708788514,2.0
10247,8947,7004.482529351959,5.0
10248,4114,3439.3271465035596,9.0
10249,9056,11438.740369396637,5.0
10250,34446,35600.10285375043,4.0
10251,15898,15282.062983925181,5.0
10252,9680,12294.812031861742,9.0
10254,30494,31934.293458594395,7.0
10253,52314,46304.09963231425,1.0
10260,11236,10951.981084558023,7.0
10259,20044,18689.45923618168,10.0
10258,17529,17536.076418771692,1.0
10255,8990,10912.437567186731,1.0
10256,21109,23568.935650363448,2.0
10257,37851,37473.16724142989,8.0
10261,16508,16208.150153716311,6.0
10262,11752,6039.836020434772,3.0
10263,23355,25317.970045057216,1.0
10269,15151,9939.02516638883,6.0
10271,13555,12366.074811628816,9.0
10270,13172,12960.5069412309,5.0
10272,27811,19547.91178722832,2.0
10267,30157,31774.217907794904,4.0
10266,15678,16573.98447890391,7.0
10265,56368,58774.86868068174,4.0
10264,18887,20610.06078505316,4.0
10268,7751,19750.38810869455,9.0
10280,20109,18374.090324290773,5.0
10279,16370,14941.333690720441,1.0
10278,18577,16956.957391831176,10.0
10277,24956,30133.858189110717,8.0
10281,23381,20219.468264889438,2.0
10275,20749,27790.210688550156,5.0
10274,11021,10982.051894334458,9.0
10273,62123,66265.8549161227,1.0
10276,16813,18273.405029588226,7.0
10282,31384,24244.669597405817,7.0
10283,11268,11044.909751617051,7.0
10284,15341,16081.578473558618,5.0
10285,46697,30774.81737286952,6.0
10286,14777,13425.675716044178,6.0
10287,37430,38535.88728292108,9.0
10288,13923,12874.134375132751,5.0
10289,20687,16293.087072415665,2.0
10290,14173,19850.662180184394,4.0
10807,19054,18481.02108413669,4.0
10808,28152,21667.394395980802,7.0
10806,26102,24692.958909893936,6.0
10803,18093,20251.860604074325,6.0
10804,24390,24661.280394383975,5.0
10805,61246,37383.51505110735,3.0
10809,11210,14023.027343776346,1.0
10810,21020,25769.173208571403,10.0
10811,12505,11927.918562922572,7.0
10812,18263,20341.495952986155,4.0
10813,54482,51347.80095935667,9.0
10814,25560,26216.359871808116,3.0
10815,16066,15641.77446057669,4.0
10816,25225,21466.55780452383,5.0
10817,35083,31786.84976296222,5.0
10818,14566,14090.829072004632,9.0
10820,18934,24120.944335155706,4.0
10819,14982,12647.762408887114,1.0
10821,13855,12412.489195978542,1.0
10822,13693,16691.066753468454,4.0
10823,19233,22133.543144184587,5.0
10824,17658,14860.699405519072,2.0
10825,22901,21351.321575795624,1.0
10826,46962,34711.5187958731,5.0
10827,10048,7914.7390923230905,6.0
10828,8764,11847.059412551058,6.0
10829,10043,11872.03203264935,9.0
10836,15223,15548.044816230782,1.0
10838,17651,18719.70096284579,10.0
10837,8192,6961.329074833051,3.0
10835,22740,28242.880895009483,7.0
10830,14377,12197.072133936195,8.0
10833,9087,6928.757286250728,1.0
10832,8694,9322.648006246282,5.0
10831,7591,6712.238764370781,4.0
10834,11670,9920.881081167612,9.0
10845,14753,14847.124411258905,8.0
10843,19193,24094.43642809932,4.0
10842,20180,22245.77592508886,9.0
10844,16219,14656.531522968759,9.0
10840,27866,23283.53514034509,9.0
10839,6450,8116.872549485581,5.0
10841,17257,16702.637929091376,3.0
10846,9585,9123.32607704809,5.0
10847,8150,12364.807693249511,10.0
10853,16977,17547.19091583549,7.0
10848,15240,13827.12244171399,7.0
10849,20026,22202.005558392568,4.0
10850,14167,14857.806313326619,5.0
10851,11091,10816.553210950642,2.0
10852,22503,15033.556283919916,5.0
10856,13321,13932.301910152939,6.0
10855,54450,46522.19131885763,3.0
10854,14109,12351.779778677263,5.0
10857,12214,12087.170022881084,5.0
10858,17292,20972.380864021303,7.0
10859,22283,28683.891330718674,9.0
10860,27115,28213.39450272775,6.0
10861,11126,10613.494265709753,4.0
10862,8525,7949.572867584631,3.0
10863,19763,22157.34228561368,6.0
10864,50997,46805.780859128405,4.0
10865,11229,10627.51238840614,4.0
10872,14426,13881.33233592568,1.0
10871,13083,10188.836352681874,1.0
10870,19680,17516.775685166936,6.0
10866,14145,12861.779090102995,8.0
10868,11997,11650.110143720574,8.0
10867,13055,12902.768073003837,2.0
10869,16433,19653.888686691596,3.0
10873,11884,13886.058278535393,8.0
10874,19014,18125.0930633174,7.0
10880,20220,23665.26305943779,8.0
10881,15061,14790.910149530026,10.0
10878,48031,44413.16354574208,2.0
10879,20283,25064.888542971712,1.0
10876,11642,12304.661764192395,10.0
10875,11012,11555.76662593326,6.0
10877,35788,34136.264048783734,8.0
10882,10221,10113.918098152275,2.0
10883,10081,11256.797693491435,9.0
10891,20280,22958.36274260012,5.0
10892,23088,21887.28579200964,10.0
10890,20330,21628.597827104735,8.0
10888,21798,22576.0418131079,5.0
10889,14103,14066.776596844185,3.0
10886,12104,13432.296424194239,10.0
10885,19273,20465.126733641326,5.0
10884,12467,11763.611488194987,1.0
10887,34436,29359.162896028207,6.0
10899,52008,49434.813964411085,5.0
10893,16508,16677.318600855684,9.0
10894,13602,13948.45305846824,8.0
10895,9398,10468.043887831893,3.0
10896,36403,35646.788147411855,4.0
10897,30825,31737.412481085114,8.0
10898,27988,27521.09079416805,4.0
10906,17122,24263.78525446767,2.0
10905,10178,8774.315107789953,10.0
10908,7353,10614.590551362588,10.0
10904,6399,6793.032746198554,4.0
10907,33657,31826.733391380243,10.0
10902,20335,21057.95418770662,2.0
10903,16771,16188.357917889538,9.0
10909,16195,17659.817507238444,1.0
10910,20773,18626.533452985488,6.0
10917,14235,15539.056457678536,8.0
10911,16631,16230.717942776817,1.0
10912,57050,55250.1083032625,7.0
10913,10958,11758.657592577842,4.0
10914,10903,7495.587099371485,1.0
10915,20361,15707.322280391214,6.0
10916,11616,10494.041391840801,6.0
10919,9117,10755.646965261758,3.0
10918,11426,12273.312645225958,8.0
10901,15840,13973.218147239988,4.0
10900,8286,9539.517881562479,9.0
10920,6979,11599.17997892087,9.0
10921,17099,13744.695597398077,3.0
10922,40029,36819.45335597547,8.0
10923,36785,34790.529348328004,1.0
10924,27549,22854.892814939725,4.0
10925,18215,15794.553869307936,5.0
10926,18733,17637.386790182507,3.0
10927,27976,23570.388132485496,1.0
10928,14039,14162.838749452305,1.0
10933,18479,27678.59358848446,10.0
10934,9172,10809.980098939232,9.0
10932,37529,36805.8534158903,6.0
10931,49218,47401.458095152484,1.0
10930,10069,14447.836645377674,4.0
10929,10282,10835.635571881134,7.0
10935,10726,12413.123147379209,6.0
10936,17993,20274.776583880706,4.0
10937,12533,9642.830164379542,4.0
10938,8060,10491.973912688947,3.0
10939,14164,13861.08886868227,3.0
10940,28214,27399.413633678174,5.0
10941,11061,9541.894410276986,8.0
10942,11717,15107.243964247897,3.0
10943,20138,18311.265301009473,1.0
10946,12294,13489.128980084417,6.0
10945,12494,11044.945438765637,9.0
10944,16561,20379.632952068303,6.0
10947,9512,6318.842024568601,2.0
10948,15081,13705.769087582888,6.0
10949,9524,11138.42054409796,6.0
10950,27701,30306.05525798197,4.0
10951,30711,31325.485143833095,8.0
10952,7474,7422.844153153348,2.0
10953,14131,13579.697737397022,5.0
10954,8216,12617.338984739908,2.0
10955,35080,43326.749360774964,1.0
10961,17025,13815.867776858517,2.0
10960,34752,32461.707045354688,7.0
10959,15450,16028.257444388839,5.0
10956,12222,11681.148015248842,5.0
10957,11171,14450.393859072037,9.0
10958,19355,18783.949952155996,1.0
10962,51168,47962.80834278524,8.0
10963,9578,10876.947452352782,5.0
10964,14062,12028.114200844757,3.0
10965,9027,10918.28721416789,6.0
