id,attendance,xgboost_prediction,fold
9250,17967,16982.72265625,2.0
9251,10039,12923.4873046875,5.0
9252,21545,17024.50390625,4.0
9259,28885,29543.392578125,4.0
9258,21190,25444.125,5.0
9257,39322,32278.21875,3.0
9253,12361,15394.8505859375,2.0
9255,10421,14373.8876953125,1.0
9254,40657,37840.99609375,5.0
9256,15138,15127.759765625,2.0
9260,11149,15003.6318359375,1.0
9261,11788,11491.56640625,3.0
9267,6794,7957.04931640625,4.0
9268,23406,29449.8203125,5.0
9265,15184,12466.4326171875,5.0
9266,12295,13275.470703125,5.0
9263,15103,17111.28515625,4.0
9262,11810,12577.7373046875,4.0
9264,6162,7319.87744140625,2.0
9269,14615,11773.4912109375,2.0
9270,8667,12037.322265625,4.0
9277,22188,28209.22265625,1.0
9271,13450,15955.400390625,3.0
9272,54774,42242.7421875,1.0
9273,13300,16168.05859375,2.0
9274,20232,22509.36328125,1.0
9275,20268,19682.0,1.0
9276,20543,19454.458984375,4.0
9279,41430,36924.0234375,4.0
9278,14642,10742.0009765625,5.0
9280,15427,10915.4345703125,4.0
9281,22948,14880.451171875,4.0
9282,18241,15083.0087890625,2.0
9283,11221,10907.6474609375,1.0
9284,11101,15430.51953125,2.0
9285,9031,10378.53515625,2.0
9286,17438,21592.6953125,5.0
9287,25687,20781.234375,4.0
9294,42056,33457.6484375,4.0
9293,12466,9502.7734375,2.0
9295,18193,15881.9599609375,5.0
9292,21874,16982.234375,4.0
9290,32073,26225.369140625,1.0
9291,36376,24640.66015625,2.0
9289,25128,22385.76171875,5.0
9296,56982,42466.90234375,5.0
9297,9430,18382.205078125,4.0
9288,15343,12401.7529296875,2.0
9306,12142,8920.748046875,3.0
9305,6806,10103.4609375,3.0
9304,6760,9552.7978515625,3.0
9302,38592,37764.80078125,4.0
9303,10183,11084.0751953125,3.0
9300,15322,13501.814453125,3.0
9299,5806,6566.70703125,1.0
9298,7427,15611.5947265625,2.0
9301,8025,7081.79296875,2.0
9312,17864,17388.40625,1.0
9307,17070,17291.189453125,5.0
9308,13432,13122.70703125,2.0
9309,7493,6527.7841796875,4.0
9310,23005,25585.4296875,5.0
9311,13524,12344.064453125,5.0
9313,19304,16775.947265625,5.0
9315,9005,9640.5126953125,5.0
9314,19223,18558.953125,4.0
9324,13655,9039.3232421875,2.0
9322,8027,14110.1474609375,2.0
9321,13225,9540.140625,5.0
9320,6618,7712.271484375,2.0
9323,5545,7781.23095703125,4.0
9318,39278,32371.21484375,3.0
9317,20425,19844.025390625,3.0
9316,16040,15953.3818359375,2.0
9319,12875,10699.634765625,2.0
9330,14621,17026.654296875,2.0
9325,7278,9290.4384765625,3.0
9326,31684,19287.328125,5.0
9327,17000,17345.630859375,4.0
9328,14289,16559.025390625,2.0
9329,24920,25863.888671875,2.0
9331,20873,23368.236328125,2.0
9332,16961,14378.6875,1.0
9333,24032,24738.6953125,5.0
9341,12616,13642.8544921875,1.0
9339,12454,13109.634765625,4.0
9342,18205,13827.5126953125,5.0
9338,30353,20844.021484375,2.0
9340,16089,13655.716796875,5.0
9336,20144,21258.572265625,3.0
9334,10569,13286.88671875,1.0
9337,41487,34232.56640625,4.0
9335,50195,44376.3359375,1.0
9343,34236,25184.466796875,5.0
9344,11355,13221.1259765625,5.0
9345,38611,35452.73046875,4.0
9346,15410,15155.640625,3.0
9347,14392,13015.9169921875,3.0
9348,18609,16345.80859375,4.0
9349,10387,10613.1240234375,2.0
9351,17261,14916.8212890625,3.0
9350,10145,14365.345703125,1.0
9360,18864,19293.30078125,2.0
9359,17826,14033.8173828125,2.0
9358,11291,9603.8330078125,5.0
9357,11992,10775.80859375,1.0
9352,34417,36197.96484375,4.0
9355,11623,7451.01025390625,1.0
9354,11306,12702.283203125,3.0
9353,18533,22310.81640625,3.0
9356,12115,10037.0302734375,2.0
9365,16177,17304.814453125,1.0
9366,23386,24496.44921875,3.0
9367,17738,14908.9638671875,4.0
9363,14227,11070.5888671875,5.0
9362,14052,14452.05859375,5.0
9361,9076,12025.1240234375,1.0
9364,40466,35941.05078125,1.0
9368,17556,17139.775390625,4.0
9369,8886,12095.00390625,4.0
9378,27843,23514.552734375,2.0
9377,9513,11159.5126953125,4.0
9375,9249,10693.9990234375,1.0
9374,12384,8780.431640625,4.0
9376,13979,12592.5859375,4.0
9372,4873,6252.08740234375,1.0
9371,9457,11633.67578125,4.0
9370,11433,13641.90625,4.0
9373,21041,21405.0859375,2.0
9379,22769,34823.2734375,3.0
9380,9299,11369.7119140625,5.0
9381,21382,22376.201171875,4.0
9382,13463,13129.037109375,2.0
9383,11471,10995.578125,3.0
9384,20463,20328.701171875,3.0
9385,26841,20802.625,1.0
9386,9142,15949.6484375,3.0
9387,35059,35004.73046875,2.0
9392,9308,11936.560546875,1.0
9394,12519,12209.7333984375,2.0
9391,39123,38495.34375,2.0
9393,19036,18067.09375,2.0
9389,25384,21309.33203125,1.0
9390,20800,22282.240234375,5.0
9388,8440,10970.93359375,1.0
9395,15482,13860.25,1.0
9396,10150,9741.212890625,4.0
9402,10857,12974.3984375,1.0
9401,10265,11035.4423828125,4.0
9400,11218,11606.689453125,5.0
9403,17544,19760.400390625,2.0
9398,21665,24518.623046875,5.0
9397,48378,47388.83203125,5.0
9399,12654,12040.6259765625,5.0
9404,17398,16238.4609375,3.0
9405,40422,34426.76953125,2.0
9406,24136,22924.083984375,1.0
9407,12029,16213.21484375,1.0
9408,25435,25320.283203125,4.0
9409,16492,15488.3388671875,2.0
9410,10609,12193.388671875,3.0
9411,8223,7521.9775390625,4.0
9412,15186,17114.681640625,2.0
9413,15462,13114.294921875,5.0
9414,10807,9993.0009765625,1.0
9415,5237,8663.671875,5.0
9416,48952,45052.76171875,3.0
9417,10282,17617.22265625,2.0
9418,10222,9633.5947265625,3.0
9419,35603,31513.404296875,2.0
9420,21066,26862.783203125,1.0
9421,10840,11191.7568359375,1.0
9422,7013,10080.8896484375,1.0
9423,12181,13185.314453125,2.0
9430,12843,16389.314453125,1.0
9429,16281,15105.03515625,3.0
9428,9888,11882.2802734375,4.0
9427,11490,10369.5810546875,1.0
9426,36272,28620.298828125,2.0
9425,14383,11540.791015625,4.0
9424,15315,18021.333984375,1.0
9431,17541,22119.333984375,2.0
9432,11689,13767.75390625,3.0
9433,50134,49880.39453125,1.0
9434,12863,11823.44921875,5.0
9435,24333,29124.748046875,5.0
9436,9747,12586.7861328125,4.0
9437,13244,14691.8740234375,1.0
9438,8491,10950.2080078125,1.0
9439,16445,10382.388671875,3.0
9441,7897,11772.6689453125,1.0
9440,36161,27372.986328125,2.0
9442,10074,9042.51953125,5.0
9443,10505,17014.775390625,4.0
9444,9852,12826.8134765625,4.0
9445,38203,28738.89453125,5.0
9446,16162,16625.654296875,4.0
9447,18534,19066.654296875,5.0
9448,16162,14711.666015625,4.0
9450,28690,20493.384765625,3.0
9449,19170,18839.998046875,4.0
9457,7873,7978.5986328125,4.0
9456,5566,5868.76708984375,4.0
9455,9079,9603.9423828125,5.0
9451,14663,19486.890625,1.0
9453,11286,9202.9208984375,1.0
9452,52582,47785.578125,3.0
9458,11505,11173.6728515625,2.0
9454,23251,27492.19921875,1.0
9459,19273,18117.021484375,4.0
9465,32109,27267.57421875,4.0
9466,8182,9823.642578125,4.0
9463,9156,9871.41796875,5.0
9464,14406,10901.2998046875,2.0
9461,12871,15632.7099609375,4.0
9460,12094,27731.0859375,3.0
9462,20258,23347.697265625,3.0
9467,40393,35775.58203125,4.0
9468,16950,12939.564453125,2.0
9475,8737,13989.212890625,4.0
9477,15841,17121.728515625,1.0
9476,20187,11265.8818359375,2.0
9474,13785,7954.041015625,4.0
9472,23553,26802.046875,4.0
9471,12049,13047.4365234375,2.0
9470,57781,43405.64453125,1.0
9469,12178,15656.9892578125,3.0
9473,12172,16082.9404296875,1.0
9483,37711,30940.78515625,3.0
9485,16768,17442.666015625,3.0
9484,10707,13883.19921875,2.0
9482,15069,11345.4951171875,1.0
9486,11214,11185.39453125,3.0
9480,17518,24094.5546875,2.0
9479,41528,36632.90625,4.0
9478,9285,32801.98046875,2.0
9481,24895,19542.322265625,1.0
9493,9278,13005.85546875,2.0
9492,9110,9991.3603515625,4.0
9495,20854,19679.587890625,3.0
9491,13581,17110.876953125,3.0
9494,14703,12123.69140625,5.0
9489,17175,14750.7666015625,4.0
9487,16433,19110.1796875,2.0
9490,33993,28967.501953125,1.0
9488,62241,54182.93359375,5.0
9985,25257,29077.306640625,3.0
9986,24466,28923.7890625,5.0
9987,20039,22818.990234375,1.0
9988,20295,20999.01953125,4.0
9989,18333,16079.83203125,5.0
9990,57188,49607.16796875,4.0
9991,18355,14815.376953125,4.0
9992,10960,12112.517578125,4.0
9993,18410,14804.9013671875,4.0
9999,13737,16355.4130859375,5.0
9998,15373,10534.1572265625,1.0
9997,17023,29212.35546875,5.0
9994,11791,11748.529296875,4.0
9995,12891,13897.7568359375,2.0
9996,11452,12935.533203125,1.0
10000,18406,25084.615234375,2.0
10001,40524,37551.55859375,4.0
10002,14664,16157.4677734375,3.0
10008,18621,20844.90625,5.0
10009,14123,17211.966796875,2.0
10007,16657,17456.30078125,2.0
10006,14814,13930.056640625,5.0
10005,11460,13256.068359375,1.0
10004,39494,33789.62890625,2.0
10003,16870,14539.1611328125,1.0
10010,11620,11332.982421875,2.0
10011,27046,21316.546875,1.0
10012,13064,10579.0625,1.0
10013,31500,27943.1875,1.0
10014,12379,9492.18359375,3.0
10015,7737,6870.75537109375,4.0
10016,9337,13448.0185546875,3.0
10017,10793,10473.5029296875,5.0
10018,10518,12559.0712890625,3.0
10020,27163,24310.78125,2.0
10019,10225,11576.251953125,2.0
10021,8373,8290.4697265625,5.0
10022,21092,19075.2578125,5.0
10023,16825,17904.830078125,5.0
10024,18587,14270.5458984375,5.0
10025,10234,11661.013671875,3.0
10026,18960,24150.3515625,3.0
10027,45025,34250.515625,4.0
10028,15584,13522.7138671875,5.0
10029,13225,12966.7841796875,1.0
10034,10983,10989.8037109375,1.0
10035,11864,12743.7294921875,5.0
10033,32686,39069.05078125,5.0
10031,19367,24637.830078125,2.0
10030,6584,8059.8955078125,5.0
10032,7181,10284.84765625,4.0
10036,35013,31672.400390625,1.0
10037,21208,15389.3984375,5.0
10038,17431,18174.234375,2.0
10039,22168,24469.04296875,4.0
10040,50531,43298.33203125,4.0
10041,9481,9448.8701171875,2.0
10042,10363,11202.181640625,2.0
10043,11437,8355.9013671875,1.0
10044,12738,16291.5146484375,5.0
10045,8326,12384.572265625,1.0
10047,14495,15769.0869140625,5.0
10046,17219,21590.33203125,4.0
10048,15008,22396.814453125,1.0
10049,20806,20900.783203125,3.0
10050,6628,6432.71337890625,4.0
10051,11077,12045.5810546875,2.0
10052,9213,11488.8896484375,2.0
10053,41283,35283.83984375,4.0
10054,10131,11395.0390625,5.0
10055,21804,18925.955078125,4.0
10056,36146,25706.162109375,5.0
10064,33498,32457.888671875,2.0
10063,13220,14089.744140625,4.0
10065,20318,20624.0,4.0
10062,22236,20304.74609375,2.0
10059,13481,15392.017578125,2.0
10060,30436,28487.69921875,5.0
10058,16279,13600.2294921875,4.0
10057,57440,53477.22265625,5.0
10061,14146,15307.759765625,5.0
10073,23142,28080.37109375,2.0
10072,14983,20341.5390625,2.0
10071,33162,37340.421875,5.0
10070,13344,16986.880859375,4.0
10074,11969,14720.1064453125,1.0
10068,39507,38238.390625,4.0
10067,20224,18649.916015625,3.0
10066,4458,4475.98974609375,1.0
10069,18223,17166.833984375,4.0
10075,19074,23903.193359375,3.0
10076,13636,11640.28515625,4.0
10077,12197,15101.486328125,5.0
10078,9374,9098.056640625,5.0
10079,13259,15984.47265625,4.0
10080,21821,24230.197265625,5.0
10081,12686,13098.0224609375,2.0
10082,7769,10692.380859375,4.0
10083,55258,46867.36328125,1.0
10089,10983,12097.591796875,1.0
10090,12422,12568.47265625,5.0
10088,9466,6634.89306640625,3.0
10087,15371,19674.439453125,2.0
10086,34347,30332.22265625,1.0
10085,38268,31766.94921875,4.0
10084,13765,16103.2490234375,4.0
10091,12149,11153.892578125,5.0
10092,25811,23523.662109375,2.0
10093,4935,7652.96240234375,1.0
10094,22679,17130.24609375,1.0
10095,9173,13095.2587890625,4.0
10096,10081,12110.96484375,4.0
10097,14405,15332.0166015625,1.0
10098,10514,15776.22265625,4.0
10101,11734,10695.5068359375,2.0
10100,14033,16015.736328125,5.0
10099,51829,43290.171875,2.0
10102,12730,10791.17578125,3.0
10103,19752,16888.96875,2.0
10104,38667,34265.02734375,1.0
10105,21804,20884.041015625,2.0
10106,23028,25495.52734375,5.0
10107,21190,24982.353515625,5.0
10108,11389,12525.6904296875,5.0
10109,15322,15853.9892578125,5.0
10117,13605,25270.21484375,1.0
10116,16795,7287.01220703125,4.0
10115,20473,16170.2783203125,3.0
10114,10524,16390.19140625,2.0
10111,13966,10942.55078125,1.0
10112,15244,19596.75,4.0
10113,15078,15271.6142578125,3.0
10118,13229,12248.509765625,1.0
10119,38439,35295.87890625,4.0
10128,15508,14751.1484375,3.0
10127,6037,13737.6796875,2.0
10126,9416,13080.1123046875,2.0
10124,36182,32163.486328125,2.0
10125,9292,7745.6611328125,1.0
10122,17264,15387.6806640625,1.0
10121,10273,11339.1708984375,3.0
10120,16709,14951.9853515625,4.0
10123,13956,12646.8193359375,1.0
10134,15640,19385.9921875,1.0
10129,20300,20844.185546875,2.0
10130,16614,18392.0,5.0
10131,15069,12062.0478515625,2.0
10132,7232,7623.89697265625,5.0
10133,11298,11851.8095703125,4.0
10135,10362,13515.5830078125,2.0
10136,10051,9834.2578125,3.0
10137,14317,19854.228515625,5.0
10138,10264,11474.9931640625,1.0
10139,43117,17166.951171875,1.0
10140,15712,15808.92578125,1.0
10141,10049,13298.779296875,4.0
10142,11489,11968.9814453125,4.0
10143,40858,41364.51171875,3.0
10144,17299,15948.1474609375,4.0
10145,35072,29054.548828125,3.0
10146,20315,20223.96875,2.0
10110,38682,36266.015625,5.0
10153,12624,12234.025390625,2.0
10152,18112,18168.4296875,4.0
10151,15047,14803.4775390625,3.0
10148,16070,16391.015625,4.0
10149,20689,23622.482421875,1.0
10147,47359,43668.76953125,3.0
10150,53916,30616.52734375,3.0
10154,14316,14072.431640625,2.0
10155,12595,14266.2978515625,1.0
10162,14854,10875.3662109375,5.0
10164,20391,16855.736328125,3.0
10163,20982,21735.77734375,5.0
10161,42015,35442.8671875,3.0
10160,5606,7517.03076171875,3.0
10159,18095,18690.83203125,4.0
10158,10636,7141.56005859375,1.0
10157,6440,7767.99951171875,2.0
10156,19600,18700.33203125,5.0
10165,16718,13413.515625,4.0
10166,25373,22035.744140625,5.0
10167,8426,13606.3466796875,2.0
10168,36756,34857.34375,3.0
10169,19073,13799.6259765625,5.0
10170,15703,13833.939453125,3.0
10171,10402,11558.31640625,5.0
10173,9116,15955.4501953125,1.0
10172,13889,13739.3271484375,5.0
10174,15957,18891.828125,5.0
10175,46951,50162.3203125,5.0
10176,10801,14327.880859375,1.0
10177,19789,21441.326171875,5.0
10178,12757,12773.62890625,5.0
10179,10804,11273.63671875,5.0
10180,17910,17273.6484375,1.0
10181,19007,29392.966796875,5.0
10182,39912,39220.640625,5.0
10189,16152,15763.6083984375,2.0
10188,14167,14101.9365234375,4.0
10191,7122,9691.7548828125,2.0
10187,9038,9851.513671875,3.0
10190,20067,19267.365234375,4.0
10185,13185,12894.8935546875,4.0
10183,6149,7193.34033203125,1.0
10186,10828,9739.533203125,4.0
10184,10447,9171.3896484375,2.0
10192,14856,19340.505859375,1.0
10193,49810,45046.18359375,1.0
10194,23968,21460.48046875,5.0
10195,6341,9224.4970703125,5.0
10196,40488,32421.453125,2.0
10197,33678,25361.1171875,2.0
10198,18425,16309.013671875,2.0
10199,23569,28144.8515625,3.0
10200,14830,19674.896484375,3.0
10207,22675,18744.2578125,1.0
10206,13949,13791.7421875,3.0
10205,18108,16179.5986328125,1.0
10201,8432,8441.4091796875,2.0
10203,15535,14692.197265625,3.0
10202,13272,12745.9326171875,5.0
10204,13835,21759.580078125,5.0
10208,40574,32161.0703125,5.0
10209,19419,16599.732421875,4.0
10214,7793,13068.3701171875,1.0
10212,48166,33637.48828125,1.0
10215,21371,19662.287109375,5.0
10213,11606,11027.9482421875,5.0
10210,14812,17380.041015625,5.0
10211,8449,11463.705078125,5.0
10216,30363,22596.84765625,1.0
10217,15797,16462.169921875,4.0
10218,10648,10916.0986328125,4.0
10219,7553,8287.1240234375,3.0
10220,10752,10472.939453125,3.0
10221,12923,21088.494140625,1.0
10222,9097,12162.427734375,3.0
10223,12163,13406.8154296875,3.0
10227,15346,12284.1982421875,2.0
10226,47755,38159.34375,3.0
10224,13492,15456.4931640625,4.0
10225,13438,12973.7158203125,2.0
10228,10503,12223.1884765625,1.0
10229,10640,12454.0693359375,3.0
10230,21939,27191.658203125,3.0
10231,14037,10202.888671875,5.0
10232,38507,35157.125,5.0
10233,14831,15091.2216796875,5.0
10234,9363,13317.41015625,1.0
10235,18511,24920.125,2.0
10236,14208,22657.53125,2.0
10243,14671,11367.9326171875,5.0
10242,12318,11328.79296875,3.0
10241,25961,27255.84765625,5.0
10240,25082,22499.01171875,4.0
10238,16756,21163.609375,4.0
10239,14440,14472.8291015625,4.0
10237,11038,8885.5556640625,4.0
10244,18025,17667.998046875,3.0
10245,16071,16318.58984375,2.0
10246,8036,14118.0205078125,2.0
10247,8947,6113.26123046875,5.0
10248,4114,3956.3115234375,4.0
10249,9056,11475.251953125,4.0
10250,34446,37634.9609375,4.0
10251,15898,16546.34375,1.0
10252,9680,12296.673828125,3.0
10254,30494,25072.044921875,1.0
10253,52314,46274.15625,4.0
10260,11236,10521.36328125,1.0
10259,20044,19229.53125,3.0
10258,17529,18798.66796875,3.0
10255,8990,11756.861328125,2.0
10256,21109,25564.09375,3.0
10257,37851,30411.162109375,2.0
10261,16508,14650.6943359375,5.0
10262,11752,5720.66748046875,5.0
10263,23355,28439.39453125,3.0
10269,15151,11582.8125,1.0
10271,13555,13561.615234375,5.0
10270,13172,14519.984375,4.0
10272,27811,18208.89453125,4.0
10267,30157,29277.90234375,2.0
10266,15678,15433.8837890625,1.0
10265,56368,60683.41015625,3.0
10264,18887,18640.181640625,3.0
10268,7751,23038.513671875,2.0
10280,20109,19910.41015625,2.0
10279,16370,15318.341796875,4.0
10278,18577,17152.109375,2.0
10277,24956,24059.951171875,3.0
10281,23381,20304.515625,4.0
10275,20749,29134.369140625,5.0
10274,11021,10560.380859375,4.0
10273,62123,57176.1953125,5.0
10276,16813,19187.017578125,2.0
10282,31384,21577.94921875,1.0
10283,11268,11049.400390625,4.0
10284,15341,17576.13671875,3.0
10285,46697,33000.39453125,4.0
10286,14777,14191.2470703125,5.0
10287,37430,41473.40234375,3.0
10288,13923,14609.0341796875,3.0
10289,20687,16393.70703125,4.0
10290,14173,19923.021484375,3.0
10807,19054,20169.94140625,4.0
10808,28152,21258.15625,1.0
10806,26102,25393.203125,1.0
10803,18093,19045.244140625,2.0
10804,24390,24721.298828125,5.0
10805,61246,33353.90234375,3.0
10809,11210,12861.4951171875,2.0
10810,21020,21542.71484375,2.0
10811,12505,9962.4873046875,1.0
10812,18263,22507.580078125,3.0
10813,54482,41690.44140625,3.0
10814,25560,26479.08984375,3.0
10815,16066,16710.767578125,1.0
10816,25225,19023.541015625,5.0
10817,35083,27045.669921875,4.0
10818,14566,15302.4853515625,4.0
10820,18934,21505.392578125,5.0
10819,14982,13219.6005859375,1.0
10821,13855,12149.326171875,2.0
10822,13693,16043.76171875,4.0
10823,19233,26213.8359375,1.0
10824,17658,13295.1279296875,2.0
10825,22901,21997.587890625,2.0
10826,46962,29746.623046875,4.0
10827,10048,8462.63671875,3.0
10828,8764,11534.052734375,2.0
10829,10043,12429.466796875,2.0
10836,15223,15719.92578125,2.0
10838,17651,18482.796875,1.0
10837,8192,7271.2236328125,5.0
10835,22740,28118.263671875,2.0
10830,14377,10355.28515625,2.0
10833,9087,8755.9853515625,4.0
10832,8694,9658.3505859375,1.0
10831,7591,8572.0986328125,1.0
10834,11670,9566.1474609375,2.0
10845,14753,14841.6455078125,1.0
10843,19193,22773.291015625,4.0
10842,20180,20906.509765625,3.0
10844,16219,14616.861328125,3.0
10840,27866,22779.412109375,2.0
10839,6450,5720.71630859375,5.0
10841,17257,18377.84375,1.0
10846,9585,8168.47802734375,2.0
10847,8150,11349.7431640625,1.0
10853,16977,17006.375,4.0
10848,15240,11779.9130859375,2.0
10849,20026,20578.4765625,2.0
10850,14167,16140.16796875,1.0
10851,11091,9318.982421875,2.0
10852,22503,15867.9482421875,4.0
10856,13321,14075.478515625,4.0
10855,54450,45971.19140625,3.0
10854,14109,10475.8818359375,2.0
10857,12214,10639.1806640625,1.0
10858,17292,18278.892578125,1.0
10859,22283,26298.423828125,3.0
10860,27115,28841.599609375,1.0
10861,11126,10227.5068359375,2.0
10862,8525,9189.3974609375,3.0
10863,19763,21652.419921875,4.0
10864,50997,41805.1171875,4.0
10865,11229,10515.7939453125,5.0
10872,14426,15684.48828125,3.0
10871,13083,8498.375,2.0
10870,19680,16677.53125,4.0
10866,14145,12617.1044921875,5.0
10868,11997,15791.1884765625,5.0
10867,13055,12785.4755859375,3.0
10869,16433,20997.435546875,2.0
10873,11884,15283.66796875,1.0
10874,19014,17853.353515625,4.0
10880,20220,27013.4453125,5.0
10881,15061,12520.1767578125,1.0
10878,48031,42431.48046875,4.0
10879,20283,23620.98046875,5.0
10876,11642,12047.490234375,4.0
10875,11012,10093.0458984375,1.0
10877,35788,29688.654296875,2.0
10882,10221,12965.55859375,2.0
10883,10081,11711.7216796875,5.0
10891,20280,21885.92578125,2.0
10892,23088,20648.052734375,5.0
10890,20330,21019.978515625,2.0
10888,21798,22016.654296875,2.0
10889,14103,14032.5185546875,2.0
10886,12104,12733.283203125,3.0
10885,19273,23724.33984375,1.0
10884,12467,12622.2021484375,5.0
10887,34436,29155.810546875,3.0
10899,52008,44369.0390625,4.0
10893,16508,15768.6484375,5.0
10894,13602,15163.2919921875,1.0
10895,9398,10060.0869140625,5.0
10896,36403,36897.890625,1.0
10897,30825,28331.724609375,2.0
10898,27988,29518.138671875,4.0
10906,17122,23569.7578125,1.0
10905,10178,8553.8525390625,5.0
10908,7353,12158.021484375,5.0
10904,6399,6617.8330078125,2.0
10907,33657,33227.1328125,3.0
10902,20335,23485.482421875,3.0
10903,16771,15974.5849609375,3.0
10909,16195,17362.86328125,3.0
10910,20773,17140.908203125,2.0
10917,14235,15292.7109375,4.0
10911,16631,13993.8701171875,5.0
10912,57050,44575.59765625,2.0
10913,10958,11904.181640625,1.0
10914,10903,14781.337890625,1.0
10915,20361,16500.224609375,1.0
10916,11616,9806.3427734375,2.0
10919,9117,12547.14453125,4.0
10918,11426,15862.6123046875,2.0
10901,15840,13673.0703125,2.0
10900,8286,14458.3515625,2.0
10920,6979,10807.884765625,4.0
10921,17099,13210.1669921875,5.0
10922,40029,38327.7421875,3.0
10923,36785,35609.09765625,2.0
10924,27549,23407.92578125,1.0
10925,18215,15312.3095703125,3.0
10926,18733,18232.046875,5.0
10927,27976,23894.4609375,2.0
10928,14039,15989.6279296875,4.0
10933,18479,28960.88671875,1.0
10934,9172,10933.0458984375,5.0
10932,37529,37417.7734375,4.0
10931,49218,46111.7578125,5.0
10930,10069,15375.5927734375,4.0
10929,10282,11859.9404296875,4.0
10935,10726,12687.546875,2.0
10936,17993,20706.76953125,2.0
10937,12533,9297.7529296875,4.0
10938,8060,14977.990234375,4.0
10939,14164,13096.6748046875,5.0
10940,28214,28766.658203125,3.0
10941,11061,10701.3115234375,1.0
10942,11717,15223.580078125,2.0
10943,20138,17599.126953125,5.0
10946,12294,13769.7392578125,1.0
10945,12494,12497.638671875,3.0
10944,16561,20375.248046875,4.0
10947,9512,6174.80810546875,3.0
10948,15081,12914.404296875,5.0
10949,9524,10889.91015625,1.0
10950,27701,26168.333984375,5.0
10951,30711,31624.93359375,1.0
10952,7474,7142.5419921875,3.0
10953,14131,13592.8984375,3.0
10954,8216,13252.158203125,2.0
10955,35080,40216.10546875,1.0
10961,17025,12876.7060546875,3.0
10960,34752,24180.349609375,4.0
10959,15450,15250.3603515625,3.0
10956,12222,10160.306640625,3.0
10957,11171,15376.2490234375,5.0
10958,19355,19024.119140625,3.0
10962,51168,45004.125,3.0
10963,9578,12692.6904296875,5.0
10964,14062,12481.62890625,4.0
10965,9027,9934.2861328125,1.0
10966,28986,26582.998046875,4.0
10967,21952,17552.302734375,1.0
10968,11057,11966.1083984375,4.0
10969,17619,16945.283203125,5.0
10970,9348,14254.75,5.0
10973,36412,25545.720703125,1.0
10972,35388,34216.875,4.0
10971,8657,8662.076171875,1.0
10974,9682,13766.5390625,1.0
10975,9211,14740.4267578125,1.0
10976,18743,19329.2421875,4.0
10977,16190,15853.669921875,2.0
10978,14239,10302.83203125,2.0
10979,12269,18558.734375,5.0
10980,11762,11935.3779296875,5.0
10981,46981,43152.21484375,2.0
10982,24711,27977.900390625,5.0
10988,12799,14931.501953125,1.0
10987,38781,33071.4375,4.0
10986,10266,12726.3681640625,5.0
10983,8790,12413.2021484375,2.0
10984,21431,17497.087890625,2.0
10985,37154,37267.44921875,1.0
10989,16338,15118.98828125,4.0
10990,14715,16517.677734375,1.0
10991,18292,16529.30859375,2.0
10996,8688,10711.0166015625,1.0
10995,14163,13294.158203125,2.0
10997,15448,16743.09375,1.0
10993,45253,36778.20703125,2.0
10992,19868,22466.818359375,5.0
10994,18431,24119.970703125,2.0
10998,18171,19064.70703125,2.0
10999,9583,9945.7109375,3.0
11000,14242,14735.3447265625,2.0
11001,7010,13084.9013671875,4.0
11002,26275,22163.859375,5.0
