iter	RMSE
244	2276.638717
245	2265.0427
246	2258.81822
247	2253.784538
248	2245.825963
249	2233.069398
250	2227.294062
251	2215.560845
252	2205.916349
253	2195.37703
254	2185.333599
255	2178.963518
256	2171.704901
257	2160.378801
258	2156.674043
259	2154.560368
260	2144.29786
261	2135.389764
262	2119.967128
263	2113.019226
264	2102.587201
265	2095.846642
266	2091.392319
267	2082.912334
268	2078.030354
269	2068.984306
270	2064.276419
271	2060.893712
272	2052.496005
273	2050.230053
274	2038.29069
275	2033.680356
276	2024.355128
277	2013.119318
278	2007.788022
279	2005.56497
280	2001.63792
281	1996.639233
282	1989.385241
283	1984.154347
284	1980.518199
285	1976.751482
286	1973.278795
287	1964.347764
288	1962.253496
289	1953.015876
290	1944.648345
291	1931.320135
292	1928.44116
293	1920.868527
294	1916.625888
295	1909.286715
296	1902.650518
297	1894.58955
298	1883.677663
299	1876.965443
300	1870.860042
301	1862.924952
302	1854.414556
303	1845.272331
304	1837.267153
305	1829.170895
306	1825.231514
307	1817.48528
308	1808.542803
309	1800.901105
310	1795.562379
311	1790.690651
312	1782.720575
313	1778.451742
314	1769.574264
315	1762.438543
316	1757.883016
317	1752.130165
318	1749.249377
319	1745.39038
320	1743.020239
321	1739.143619
322	1734.153345
323	1727.053349
324	1720.001989
325	1710.257564
326	1704.066691
327	1701.047356
328	1693.407272
329	1686.827097
330	1681.917959
331	1673.958691
332	1665.808162
333	1662.680582
334	1659.256006
335	1655.278644
336	1652.291653
337	1646.813937
338	1645.486456
339	1640.933266
340	1632.079781
341	1624.806833
342	1615.78846
343	1611.496847
344	1604.672581
345	1599.430267
346	1591.704015
347	1585.322882
348	1583.761829
349	1576.449637
350	1567.344732
351	1564.634698
352	1560.152115
353	1553.234735
354	1551.533698
355	1542.24754
356	1538.092856
357	1533.227609
358	1524.236354
359	1516.295097
360	1510.153295
361	1504.017172
362	1503.181391
363	1495.850124
364	1489.333975
365	1483.408505
366	1481.550266
367	1478.343578
368	1474.859982
369	1473.992292
370	1467.95444
371	1461.504482
372	1455.071352
373	1450.545883
374	1449.616927
375	1443.446455
376	1438.621554
377	1435.236105
378	1430.507059
379	1429.247211
380	1423.083466
381	1420.534133
382	1415.078668
383	1413.067352
384	1405.206206
385	1399.950599
386	1394.156363
387	1388.540493
388	1380.682496
389	1372.509258
390	1369.498044
391	1367.630842
392	1364.701268
393	1355.47791
394	1346.702517
395	1336.586218
396	1332.665783
397	1320.525022
398	1317.334134
399	1315.144689
400	1306.943726
401	1303.472897
402	1299.013936
403	1295.470192
404	1292.761879
405	1284.196645
406	1275.997893
407	1267.190424
408	1261.075668
409	1256.115899
410	1250.568241
411	1249.088211
412	1244.47528
413	1239.099011
414	1231.630257
415	1227.364697
416	1222.625665
417	1216.160733
418	1208.715399
419	1203.73765
420	1199.389203
421	1194.20597
422	1192.008487
423	1187.834785
424	1186.220583
425	1179.666108
426	1172.187814
427	1164.328087
428	1157.061348
429	1152.733226
430	1147.37012
431	1146.353283
432	1139.801769
433	1137.6207
434	1133.852411
435	1124.719237
436	1120.32481
437	1114.701127
438	1112.00979
439	1107.357764
440	1101.585679
441	1095.646088
442	1091.010423
443	1089.965358
444	1088.625345
445	1083.933889
446	1081.409616
447	1074.828747
448	1066.548674
449	1064.604211
450	1063.568028
451	1058.046655
452	1056.647621
453	1055.456807
454	1048.160899
455	1041.127397
456	1036.44174
457	1033.486599
458	1026.414125
459	1019.716537
460	1016.119102
461	1014.830909
462	1013.857137
463	1010.142384
464	1007.344327
465	1003.37378
466	1000.367198
467	995.6332084
468	991.3079646
469	985.8190617
470	984.8506217
471	981.6491263
472	980.8405508
473	977.1099728
474	971.1511792
475	965.4903827
476	960.9968938
477	957.9031863
478	952.2139123
479	945.5042507
480	942.8354134
481	936.7627823
482	932.8593274
483	927.3493831
484	927.1290348
485	926.9022046
486	923.676237
487	918.2131652
488	912.5848159
489	910.2408878
490	906.1056432
491	904.4348208
492	902.5155226
493	898.0506489
494	893.7709057
495	891.0445387
496	886.8047151
497	884.2218056
498	881.1274499
499	877.045535
500	871.9524414
501	871.1269915
502	870.2218592
503	866.99243
504	866.1203353
505	859.5481642
506	857.3807045
507	852.7214965
508	849.7737246
509	847.1042172
510	846.1077027
511	843.022037
512	839.6362731
513	836.9505404
514	831.6178957
515	828.1371981
516	822.7251421
517	821.7732392
518	821.0305742
519	818.8472018
520	813.522283
521	808.787033
522	805.5769128
523	801.0442831
524	797.1996765
525	792.8561528
526	789.7890017
527	785.1449379
528	781.6222645
529	779.4424561
530	776.4314013
531	773.2138387
532	770.2897121
533	769.1636912
534	766.240039
535	762.4673701
536	758.8904857
537	754.0683778
538	753.3921461
539	750.3499586
540	745.8263337
541	741.1230223
542	738.0291766
543	733.5300758
544	731.8738355
545	729.9237674
546	726.1170989
547	723.8494131
548	720.7078
549	715.9484441
550	713.2022196
551	711.0133623
552	707.77543
553	705.635907
554	701.3928029
555	698.5656711
556	695.9627921
557	691.7598902
558	688.9480934
559	686.4947285
560	685.0806331
561	682.2924412
562	679.7352156
563	675.3988725
564	673.1931465
565	671.576498
566	668.2263842
567	665.9948768
568	664.6449317
569	663.4223082
570	661.1654586
571	658.4682189
572	655.3947724
573	653.2381948
574	652.5758231
575	651.4218158
576	647.5987314
577	644.1468172
578	639.6394195
579	636.030545
580	632.9774145
581	631.1584826
582	629.8138523
583	626.5955609
584	622.8844086
585	620.6576477
586	617.4866536
587	615.6764777
588	612.2154477
589	609.2419415
590	608.4258338
591	607.3743563
592	606.8600322
593	604.5424702
594	604.0898707
595	600.6223499
