iter	Passed	Remaining
144	473	164390
145	476	164218
146	479	164093
147	482	164124
148	485	164019
149	488	163939
150	491	164014
151	494	163916
152	498	164184
153	502	164168
154	505	164094
155	508	164008
156	511	163977
157	514	163941
158	517	163800
159	520	163765
160	523	163647
161	526	163702
162	530	163749
163	533	163819
164	536	163768
165	539	163704
166	542	163430
167	545	163564
168	550	163851
169	552	163666
170	556	163799
171	559	163629
172	562	163750
173	566	163748
174	569	163723
175	572	163692
176	575	163509
177	578	163591
178	582	163684
179	585	163548
180	588	163561
181	591	163534
182	594	163544
183	598	163560
184	600	163370
185	603	163268
186	606	163158
187	609	163205
188	613	163219
189	616	163150
190	619	163150
191	622	163123
192	625	163101
193	629	163111
194	632	163098
195	635	163016
196	638	163101
197	641	163062
198	646	163354
199	649	163388
200	653	163579
201	656	163555
202	660	163710
203	663	163664
204	666	163567
205	669	163409
206	672	163338
207	675	163340
208	678	163340
209	682	163354
210	684	163255
211	687	163193
212	691	163199
213	694	163213
214	697	163152
215	700	163097
216	703	163043
217	706	163014
218	709	162972
219	713	162980
220	716	162929
221	718	162830
222	721	162668
223	724	162607
224	727	162566
225	730	162602
226	733	162541
227	737	162555
228	740	162630
229	744	162667
230	747	162637
231	750	162527
232	753	162466
233	755	162363
234	758	162337
235	761	162253
236	764	162194
237	767	162022
238	770	162074
239	775	162319
240	777	162220
241	781	162210
242	784	162336
243	787	162220
244	790	162195
245	793	162104
246	796	162088
247	799	161996
248	802	161974
249	806	162007
250	809	162072
251	813	162142
252	816	162121
253	819	162091
254	823	162173
255	825	162062
256	829	162070
257	832	162122
258	835	162112
259	839	162166
260	843	162346
261	847	162414
262	850	162481
263	853	162373
264	857	162587
265	862	162858
266	865	162806
267	868	162778
268	873	163107
269	878	163390
270	881	163471
271	885	163519
272	889	163665
273	893	163837
274	897	164004
275	901	164019
276	907	164523
277	911	164599
278	914	164619
279	917	164619
280	923	164975
281	929	165500
282	934	165832
283	941	166457
284	946	166821
285	950	166868
286	956	167300
287	963	168020
288	966	167937
289	975	168949
290	981	169304
291	996	171354
292	1002	171857
293	1010	172550
294	1015	172833
295	1025	173918
296	1029	174073
297	1035	174449
298	1046	175689
299	1053	176225
300	1061	176978
301	1067	177471
302	1074	177951
303	1077	177901
304	1081	178067
305	1088	178623
306	1092	178615
307	1095	178549
308	1103	179321
309	1108	179538
310	1112	179544
311	1119	180048
312	1126	180692
313	1138	181957
314	1144	182315
315	1155	183504
316	1160	183784
317	1167	184290
318	1175	184946
319	1181	185205
320	1187	185568
321	1189	185428
322	1194	185543
323	1197	185413
324	1199	185216
325	1201	184986
326	1203	184725
327	1206	184495
328	1208	184288
329	1211	184153
330	1213	183933
331	1215	183701
332	1218	183504
333	1220	183334
334	1222	183026
335	1224	182853
336	1228	182870
337	1230	182673
338	1232	182375
339	1234	182196
340	1239	182328
341	1243	182428
342	1263	184771
343	1270	185233
344	1274	185328
345	1296	187886
346	1304	188609
347	1306	188319
348	1309	188224
349	1311	187984
350	1313	187685
351	1316	187528
352	1319	187411
353	1321	187224
354	1326	187324
355	1328	187066
356	1330	186829
357	1332	186671
358	1335	186504
359	1337	186342
360	1341	186348
361	1344	186173
362	1347	186055
363	1349	185864
364	1351	185620
365	1353	185378
366	1356	185324
367	1358	185131
368	1361	184958
369	1363	184789
370	1365	184547
371	1368	184406
372	1371	184325
373	1374	184204
374	1376	183931
375	1378	183807
376	1382	183751
377	1385	183663
378	1388	183585
379	1390	183438
380	1393	183264
381	1395	183040
382	1397	182850
383	1399	182614
384	1402	182523
385	1405	182450
386	1408	182370
387	1411	182246
388	1413	182029
389	1415	181821
390	1417	181650
391	1421	181675
392	1425	181800
393	1427	181591
394	1429	181353
395	1431	181179
396	1435	181222
397	1440	181295
398	1444	181356
399	1447	181321
400	1449	181128
401	1453	181079
402	1456	181117
403	1461	181221
404	1464	181110
405	1466	180898
406	1471	181064
407	1475	181131
408	1479	181202
409	1483	181187
410	1487	181246
411	1490	181226
412	1495	181323
413	1497	181115
414	1498	180856
415	1503	180971
416	1508	181230
417	1512	181158
418	1516	181286
419	1520	181343
420	1524	181343
421	1527	181300
422	1530	181144
423	1533	181121
424	1537	181152
425	1539	181008
426	1542	180830
427	1543	180609
428	1545	180439
429	1550	180499
430	1554	180551
431	1556	180415
432	1559	180294
433	1561	180131
434	1565	180157
435	1569	180179
436	1572	180172
437	1574	179984
438	1576	179825
439	1580	179798
440	1584	179813
441	1588	179862
442	1590	179733
443	1592	179551
444	1594	179376
445	1599	179528
446	1603	179547
447	1605	179402
448	1607	179199
449	1609	179041
450	1614	179221
451	1619	179334
452	1623	179326
453	1626	179281
454	1631	179496
455	1635	179494
456	1637	179350
457	1639	179140
458	1642	179056
459	1646	179088
460	1664	180677
461	1681	182070
462	1688	182466
463	1696	182924
464	1699	182917
465	1702	182818
466	1705	182759
467	1707	182561
468	1711	182589
469	1714	182524
470	1716	182336
471	1719	182276
472	1721	182069
473	1723	181917
474	1726	181852
475	1729	181781
476	1731	181619
477	1733	181430
478	1735	181232
479	1737	181033
480	1739	180914
481	1744	180988
482	1748	181085
483	1752	181130
484	1755	180998
485	1757	180896
486	1761	180921
487	1765	180929
488	1768	180884
489	1771	180851
490	1775	180855
491	1779	180867
492	1783	180868
493	1786	180838
494	1790	180868
495	1794	180873
496	1798	180937
497	1802	180982
498	1806	181060
499	1809	180983
500	1812	180873
501	1814	180733
502	1816	180559
503	1818	180370
504	1819	180174
505	1825	180358
506	1830	180475
507	1832	180373
508	1835	180249
509	1837	180141
510	1841	180158
511	1843	180023
512	1845	179868
513	1848	179767
514	1850	179636
515	1852	179447
516	1855	179362
517	1858	179319
518	1861	179234
519	1863	179123
520	1865	178996
521	1867	178835
522	1869	178682
523	1872	178622
524	1875	178563
525	1879	178537
526	1883	178574
527	1886	178566
528	1889	178502
529	1891	178323
530	1893	178179
531	1895	178037
532	1897	177884
533	1899	177744
534	1903	177817
535	1908	177898
536	1910	177783
537	1912	177627
538	1915	177540
539	1917	177423
540	1921	177429
541	1923	177319
542	1926	177203
543	1928	177068
544	1929	176892
545	1932	176821
546	1935	176722
547	1937	176620
548	1939	176500
549	1941	176363
550	1944	176283
551	1947	176188
552	1949	176039
553	1951	175978
554	1954	175919
555	1957	175865
556	1959	175714
557	1961	175560
558	1963	175406
559	1966	175332
560	1969	175323
561	1972	175262
562	1975	175218
563	1978	175149
564	1981	175137
565	1984	175055
566	1985	174892
567	1988	174786
568	1990	174661
569	1992	174506
570	1995	174450
571	1997	174385
572	2000	174289
573	2003	174235
574	2005	174159
575	2007	174017
576	2009	173885
577	2011	173732
578	2014	173725
579	2018	173689
580	2020	173637
581	2024	173621
582	2025	173464
583	2029	173447
584	2032	173451
585	2036	173429
586	2037	173285
587	2039	173158
588	2041	173027
589	2044	172992
590	2048	172963
591	2049	172817
592	2051	172653
593	2053	172515
594	2055	172424
595	2057	172315
